품목기준코드,제품명,제품영문명,업체명,업체영문명,허가일,품목구분,허가번호,취소/취하,취소/취하일자,주성분,첨가제,품목분류,전문의약품,완제/원료,허가/신고,제조/수입,마약구분,모양,색상,제형,장축,단축,신약구분,표준코드명,ATC코드,묶음의약품정보,e은약요,수입제조국,주성분영문
201206849,노바크정5밀리그램(암로디핀베실산염),NobacTab.5mg(Amlodipinebesylate),영풍제약(주),"Young Poong Pharmaceutical Co., Ltd.",2012-09-19,의약품,5018,정상,,암로디핀베실산염,"무수인산수소칼슘,미결정셀룰로오스,스테아르산마그네슘,전분글리콜산나트륨",,전문의약품,완제의약품,허가,제조,,팔각형,,,8.7,6.2,N,"8806619041005,8806619041012,8806619041029,8806619041036",C08CA01,201206849,,,Amlodipine Besylate
201901603,노바킴정5mg(암로디핀베실산염),,(주)킴스제약,"KIMS Pharmaceutical Co., Ltd.",2019-03-18,의약품,21,정상,,암로디핀베실산염,"무수인산수소칼슘,미결정셀룰로오스,스테아르산마그네슘,전분글리콜산나트륨",,전문의약품,완제의약품,허가,제조,,팔각형,,,8.6,6.2,N,"8800596003100,8806903006314,8800596003117,8806903006321,8806903006307,8800596003131",C08CA01,201901603,,,Amlodipine Besylate
200501811,노바텍정(암로디핀말레산염),Norvatec Tab.(Amlodipine maleate),오스틴제약(주),"Austin pharm.co.,Ltd",2005-04-18,의약품,388,정상,,암로디핀말레산염,"저치환도히드록시프로필셀룰로오스,부틸레이티드히드록시톨루엔,푸마르산,미결정셀룰로오스,크로스카멜로오스나트륨,스테아르산마그네슘,전젤라틴화 전분,D-만니톨,히드록시프로필셀룰로오스",,전문의약품,완제의약품,신고,제조,,팔각형,,,8.7,6.1,N,"8806543002103,8806543002110,8806543002127,8806543002134,8806543002141,8806543002158",C08CA01,,,,Amlodipine Maleate
201600842,노바텐션정5밀리그램(암로디핀베실산염),Novatension Tab. 5mg(Amlodipine Besylate),풍림무약(주),"RICHWOOD TRADING COMPANY, LTD.",2016-02-15,의약품,5074,정상,,암로디핀베실산염,"무수인산수소칼슘,미결정셀룰로오스,스테아르산마그네슘,콜로이드성이산화규소,전분글리콜산나트륨",,전문의약품,완제의약품,허가,제조,,팔각형,,,9,6.5,N,"8806490015003,8806490015010,8806490015027",C08CA01,201600842,,,Amlodipine Besylate
200806021,노바틴정(암로디핀베실산염),Norvatin Tab.,(주)경보제약,kyongbo pharma,2008-05-30,의약품,185,정상,,암로디핀베실산염,"무수인산수소칼슘,미결정셀룰로오스,콜로이드성이산화규소,스테아르산마그네슘,전분글리콜산나트륨",,전문의약품,완제의약품,신고,제조,,팔각형,,,8.6,6.2,N,"8806650010701,8806650010718,8806650010725,8806650010732",C08CA01,200806021,,,Amlodipine Besylate
201802475,노바포스정(암로디핀베실산염),Norvaforce Tab.,(주)바스칸바이오제약,BASKHANBIOPharma Inc,2018-06-15,의약품,5068,정상,,암로디핀베실산염,"무수인산수소칼슘,미결정셀룰로오스,콜로이드성이산화규소,스테아르산마그네슘,전분글리콜산나트륨",,전문의약품,완제의약품,허가,제조,,팔각형,,,8.7,6.3,N,"8806562048618,8806562048601,8806562048625",C08CA01,201802475,,,Amlodipine Besylate
202106248,노바프록센정(나프록센나트륨),Novaproxen Tab.,주식회사 노바엠헬스케어,"Nova M Healthcare Co.,Ltd",2021-08-31,의약품,17,정상,,나프록센나트륨,"폴리에틸렌글리콜 6000,미결정셀룰로오스,히프로멜로오스,유당수화물,이산화규소,산화티탄,스테아르산마그네슘,탤크,청색2호(인디고카르민)알루미늄레이크,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,타원형,,,16.5,8.2,N,"8800732001809,8800732001816",M01AE02,,202106248,,Naproxen Sodium
200502010,노바핀정(암로디핀말레산염),Novapin Tab.,한국넬슨제약(주),"Hankooknelsonpharm.Co.,Ltd",2005-05-04,의약품,174,정상,,암로디핀말레산염,"저치환도히드록시프로필셀룰로오스,부틸레이티드히드록시톨루엔,푸마르산,미결정셀룰로오스,크로스카멜로오스나트륨,스테아르산마그네슘,전호화전분,D-만니톨,히드록시프로필셀룰로오스",,전문의약품,완제의약품,신고,제조,,팔각형,,,8.7,6.2,N,"8806567005500,8806567005517,8806567005524,8806567005531,8806567005548",C08CA01,200502010,,,Amlodipine Maleate
201906827,노발탄정10/160밀리그램,Novaltan Tab. 10/160mg,(주)경보제약,kyongbo pharma,2019-09-25,의약품,5188,정상,,발사르탄/암로디핀베실산염,"저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,크로스포비돈,콜로이드성이산화규소,스테아르산마그네슘,오파드라이옐로우(03B62519)",,전문의약품,완제의약품,허가,제조,,타원형,,,14.8,6.0,N,"8806650027501,8806650027518,8806650027525,8806650027532",C09DB01,,,,Valsartan/Amlodipine Besylate
201308590,노발탄정5/160밀리그램,Novaltan Tab. 5/160mg,(주)경보제약,kyongbo pharma,2013-07-31,의약품,5071,정상,,발사르탄/암로디핀베실산염,"저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,크로스포비돈,콜로이드성이산화규소,스테아르산마그네슘,탭쉴드 노란색11Y013",,전문의약품,완제의약품,허가,제조,,타원형,,,14.4,5.9,N,"8806650017601,8806650017618,8806650017625,8806650017632",C09DB01,,,,Valsartan/Amlodipine Besylate
201308589,노발탄정5/80밀리그램,Novaltan Tab. 5/80mg,(주)경보제약,kyongbo pharma,2013-07-31,의약품,5070,정상,,발사르탄/암로디핀베실산염,"저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,크로스포비돈,콜로이드성이산화규소,스테아르산마그네슘,탭쉴드 노란색11Y013",,전문의약품,완제의약품,허가,제조,,원형,,,8,8,N,"8806650017700,8806650017717,8806650017724,8806650017731",C09DB01,,,,Valsartan/Amlodipine Besylate
202203311,노벌티정,No-Verti TAB,한국신텍스제약(주),KOREA SYNTEX PHARMACEUTICAL,2022-08-18,의약품,929,정상,,디멘히드리네이트/카페인무수물,"미결정셀룰로오스,스테아르산마그네슘,경질무수규산,전분글리콜산나트륨,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,,,,,,N,,,,,,Dimenhydrinate/Anhydrous Caffeine
198801713,노베실액(옥시부프로카인염산염),Nobexil Solution,하이플생명과학(주),"DIDBIO Co.,Ltd",1988-01-15,의약품,26,정상,,옥시부프로카인염산염,"스테비오사이드,오렌지에센스,히프로멜로오스,메틸파라벤,시트르산,황색 4호,프로필파라벤,에탄올(95),정제수",,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806641000407,8806641000414,8806641000421",R02AD,,,,Oxybuprocaine Hydrochloride
199907081,노보넘정1.0밀리그람(레파글리니드),NovoNorm Tab. 1.0 mg(Repaglinide),노보노디스크제약(주),"Novo Nordisk Pharma Korea, Ltd.",1999-04-21,의약품,20,정상,,레파글리니드,"글리세롤 85%,메글루민,미결정셀룰로오스,폴록사머188,황색산화철,포비돈,무수인산일수소 칼슘,옥수수전분,스테아린산마그네슘,폴라크릴린칼륨",,전문의약품,완제의약품,허가,수입,,원형,,,6,6,Y,"8806544000405,8806544000412",A10BX02,,,"독일,덴마크",Repaglinide
199907080,노보넘정2.0밀리그람(레파글리니드),NovoNorm Tab. 2.0 mg(Repaglinide),노보노디스크제약(주),"Novo Nordisk Pharma Korea, Ltd.",1999-04-21,의약품,19,정상,,레파글리니드,"글리세롤 85%,메글루민,미결정셀룰로오스,폴록사머188,포비돈,무수인산일수소 칼슘,옥수수전분,스테아린산마그네슘,폴라크릴린칼륨,적색산화철",,전문의약품,완제의약품,허가,수입,,원형,,,6,6,Y,"8806544000504,8806544000511",A10BX02,,,"독일,덴마크",Repaglinide
200502837,노보민시럽,Novomin Syrup,삼익제약(주),"Samik Pharmaceutical Co., Ltd.",2005-12-12,의약품,343,정상,,메클리진염산염수화물/카페인무수물/피리독신염산염,"프로필렌글리콜,시트르산수화물,메틸파라벤,아스파탐,고과당55,맥아물엿,프로필파라벤,효소처리스테비아,포도향 SJ-G(3104144),정제수,농글리세린",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806440000806,8806440000813,8806440000820,8806440000837",A04AD,,200502837,,Meclizine Hydrochloride Hydrate/Anhydrous Caffeine/Pyridoxine Hydrochloride
201207607,노보콜100주(카트리지),NOVOCOL 100,(주)디브이홀딩스,DV Holdings,2012-11-01,의약품,5007,정상,,리도카인염산염수화물/에피네프린타르타르산염,"수산화나트륨,염화나트륨,에데트산나트륨,피로아황산칼륨,정제수",,전문의약품,완제의약품,신고,수입,,,,,,,N,"8806253000307,8806253000321,8806253000314",N01BB52,,,캐나다,Lidocaine Hydrochloride Hydrate/Epinephrine Tartrate
201607406,노보클란듀오시럽[아목시실린-클라불란산칼륨(7:1)],Novoclan Duo Syrup,(주)휴비스트제약,"Huvist Pharm. Co., Ltd.",2016-12-30,의약품,5094,정상,,아목시실린수화물/묽은클라불란산칼륨,"이산화규소,아스파탐,시트르산,콜로이드성이산화규소,포비돈,잔탄검,시트르산나트륨수화물,효소처리스테비아,딸기향코튼,D-만니톨",,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806288008811,8806288008804",J01CR02,,,,Amoxicillin Hydrate/Dilute Potassium Clavulanate
201700404,노보클란정375밀리그램(아목시실린-클라불란산칼륨),Novoclan Tab. 375mg,(주)휴비스트제약,"Huvist Pharm. Co., Ltd.",2017-01-23,의약품,5100,정상,,아목시실린수화물/묽은클라불란산칼륨,"미결정셀룰로오스,히프로멜로오스,콜로이드성이산화규소,스테아르산마그네슘,전분글리콜산나트륨,오파드라이 흰색(OY-C-7000A),카르나우바 납",,전문의약품,완제의약품,허가,제조,,타원형,,,16.5,7.6,N,"8806288009405,8806288009429,8806288009412",J01CR02,,,,Amoxicillin Hydrate/Dilute Potassium Clavulanate
201700377,노보클란정625밀리그램(아목시실린수화물·묽은클라불란산칼륨),Novoclan Tab. 625mg,(주)휴비스트제약,"Huvist Pharm. Co., Ltd.",2017-01-20,의약품,5097,정상,,아목시실린수화물/묽은클라불란산칼륨,"미결정셀룰로오스,히프로멜로오스,콜로이드성이산화규소,스테아르산마그네슘,전분글리콜산나트륨,오파드라이 흰색(OY-C-7000A),카르나우바 납",,전문의약품,완제의약품,허가,제조,,타원형,,,20.2,9.8,N,"8806288009207,8806288009214",J01CR02,,,,Amoxicillin Hydrate/Dilute Potassium Clavulanate
201208463,노보틴서방정(메트포르민염산염),Novotin SR Tab.(Metformin HCl),오스틴제약(주),"Austin pharm.co.,Ltd",2012-11-19,의약품,5032,정상,,메트포르민염산염,"함수이산화규소,히프로멜로오스,스테아르산마그네슘,히드록시프로필셀룰로오스",,전문의약품,완제의약품,허가,제조,,타원형,,,19,9.2,N,"8806543045803,8806543045810,8806543045827,8806543045834",A10BA02,201208463,,,Metformin Hydrochloride
199504286,노보헬리젠데포메인터넌스트리트먼트B,Novo-Helisen Depot Maintenance B,알레파인터내셔날,Allerpha International,1995-06-13,의약품,6,정상,,알러젠추출물,"염화나트륨,탄산수소나트륨,황산알루미늄,주사용수,페놀,농축암모니아용액",,전문의약품(희귀),완제의약품,허가,수입,,,,,,,N,"8806600000202,8806600000219,8806600001209,8806600001216,8806600001223",V01AA,,,독일,Allergen Extract
199504285,노보헬리젠데포메인터넌스트리트먼트A,Novo-Helisen Depot Maintenance A,알레파인터내셔날,Allerpha International,1995-06-13,의약품,5,정상,,알러젠추출물,"염화나트륨,탄산수소나트륨,황산알루미늄,주사용수,페놀,농축암모니아용액",,전문의약품(희귀),완제의약품,허가,수입,,,,,,,N,"8806600000103,8806600000110,8806600001308,8806600001315,8806600001322",V01AA,,,독일,Allergen Extract
199504282,노보헬리젠데포이니셜트리트먼트B,Novo-Helisen Depot Initial B,알레파인터내셔날,Allerpha International,1995-06-13,의약품,2,정상,,알러젠추출물,"염화나트륨,탄산수소나트륨,황산알루미늄,주사용수,페놀,농축암모니아용액",,전문의약품(희귀),완제의약품,허가,수입,,,,,,,N,"8806600000608,8806600000615,8806600000622",V01AA,,,독일,Allergen Extract
199504281,노보헬리젠데포이니셜트리트먼트A,Novo-Helisen Depot Initial A,알레파인터내셔날,Allerpha International,1995-06-13,의약품,1,정상,,알러젠추출물,"염화나트륨,탄산수소나트륨,황산알루미늄,주사용수,페놀,농축암모니아용액",,전문의약품(희귀),완제의약품,허가,수입,,,,,,,N,"8806600000509,8806600000516,8806600000523",V01AA,,,독일,Allergen Extract
201901799,노브디핀에스정2.5mg(에스암로디핀베실산염이수화물),Novdipine S Tab. 2.5mg,한국휴텍스제약(주),"HUTECS KOREA PHARMACEUTICAL CO.,LTD.",2019-03-26,의약품,5255,정상,,에스암로디핀베실산염이수화물,"크로스카르멜로오스나트륨,미결정셀룰로오스,유당수화물,콜로이드성이산화규소,스테아르산마그네슘,무수유당",,전문의약품,완제의약품,허가,제조,,팔각형,,,7.2,5.1,N,"8806491043302,8806491043326,8806491043319",C08CA17,,,,S-Amlodipine Besylate Dihydrate
201901798,노브디핀에스정5mg(에스암로디핀베실산염이수화물),Novdipine S Tab. 5mg,한국휴텍스제약(주),"HUTECS KOREA PHARMACEUTICAL CO.,LTD.",2019-03-26,의약품,5254,정상,,에스암로디핀베실산염이수화물,"크로스카르멜로오스나트륨,미결정셀룰로오스,유당수화물,콜로이드성이산화규소,스테아르산마그네슘,무수유당",,전문의약품,완제의약품,허가,제조,,팔각형,,,8.8,6.3,N,"8806491043401,8806491043418,8806491043425",C08CA17,,,,S-Amlodipine Besylate Dihydrate
201406155,노브디핀정5mg(암로디핀베실산염),Novdipine Tab.,한국휴텍스제약(주),"HUTECS KOREA PHARMACEUTICAL CO.,LTD.",2014-12-30,의약품,5071,정상,,암로디핀베실산염,"무수인산수소칼슘,미결정셀룰로오스,콜로이드성이산화규소,스테아르산마그네슘,전분글리콜산나트륨",,전문의약품,완제의약품,허가,제조,,팔각형,,,8.66,6.27,N,"8806491026008,8806491026022,8806491026015",C08CA01,,,,Amlodipine Besylate
200401889,노브세틴캡슐(플루옥세틴염산염),Nobsetine Capsule(Fluoxetine Hydrochloride),에이치엘비제약(주),"HLB Pharmaceutical Co., Ltd.",2004-11-12,의약품,217,정상,,플루옥세틴염산염,"시트르산수화물,캡슐(기제),스테아르산마그네슘,옥수수전분,전분글리콜산나트륨,D-만니톨",,전문의약품,완제의약품,신고,제조,,장방형,,,15.7,5.57,N,"8806473000200,8806473000217,8806473000224",N06AB03,200401889,,,Fluoxetine Hydrochloride
201500247,노브세틴캡슐10밀리그램(플루옥세틴염산염),Nobsetine Capsule10mg(Fluoxetine Hydrochloride),에이치엘비제약(주),"HLB Pharmaceutical Co., Ltd.",2015-01-16,의약품,5053,정상,,플루옥세틴염산염,"시트르산수화물,스테아르산마그네슘,옥수수전분,전분글리콜산나트륨,D-만니톨,캡슐",,전문의약품,완제의약품,허가,제조,,장방형,,,15.7,5.7,N,"8806473029508,8806473029522,8806473029515",N06AB03,201500247,,,Fluoxetine Hydrochloride
200500097,노브카핀정(암로디핀말레산염),Novcapine Tab.,한국휴텍스제약(주),"HUTECS KOREA PHARMACEUTICAL CO.,LTD.",2005-05-13,의약품,154,정상,,암로디핀말레산염,"저치환도히드록시프로필셀룰로오스,푸마르산,미결정셀룰로오스,크로스카멜로오스나트륨,스테아르산마그네슘,전젤라틴화 전분,부틸레이트히드록시톨루엔,D-만니톨,히드록시프로필셀룰로오스",,전문의약품,완제의약품,신고,제조,,팔각형,,,8.7,6.15,N,"8806491000701,8806491000718,8806491000725,8806491000732",C08CA01,200500097,,,Amlodipine Maleate
202003257,노블리안점안액0.15%(히알루론산나트륨)(1회용),Noblian Eye Drop 0.15% (Sodium Hyaluronate),(주)휴온스,"Huons Co., Ltd.",2020-05-04,의약품,5261,정상,,히알루론산나트륨,"염화나트륨,트로메타몰,염산,주사용수",,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806706084908,8806706084915,8806706085011,8806706085028,8806706085004,8806706087015,8806706087022,8806706087008",S01XA20,202003257,,,Sodium Hyaluronate
201106064,노비르정(리토나비르),Norvir Tab.,한국애브비(주),AbbVie Korea Ltd.,2011-09-01,의약품,7,정상,,리토나비르,"콜로이드성무수실리카,인산수소칼슘무수물,코포비돈,스테아릴푸마르산나트륨,오파드라이 16B18449,소르비탄라우레이트",,전문의약품(희귀),완제의약품,허가,수입,,,,,,,N,"8806249000809,8806442062703,8806249000816",J05AE03,,,독일,Ritonavir
200606745,노비프록스액(시클로피록스올아민),Nobiprox solution (ciclopyroxolamine),태극제약(주),"TAI GUK PHARM. Co., Ltd.",2006-11-16,의약품,322,정상,,시클로피록스올아민,"디나트륨라우레스설포숙시네이트,프로필렌글리콜,적색3호,히드록시에틸 셀룰로오스,인산,체리향 C-18102,코카미드디이에이,에탄올(95),폴리옥시에틸렌라우릴에테르황산나트륨,L-멘톨,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806448002208,8806448002215,8806448002222,8806448002239,8806448002246,8806448002253,8806448002260,8806448002277,8806448002284",D01AE14,,200606745,,Ciclopirox Olamine
200100695,노세탐캅셀(피라세탐)(수출용),Nocetam Cap.(Piracetam),대우제약(주),daewoopharm,2001-07-06,의약품,198,정상,,피라세탐,캡슐,,전문의약품,완제의약품,신고,제조,,,,,,,N,8806496000607,N06BX03,,,,Piracetam
200904822,노스엣 센스액(염화알루미늄),No Sweat Sense Solution,신신제약(주),"SINSIN Pharmaceutical Co., Ltd.",2009-07-03,의약품,186,정상,,염화알루미늄,"시클로메티콘,에탄올(99.5),알로에베라겔,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806438016109,8806438016116",D11AA,,200904822,,Aluminium Chloride
202300750,노스엣센스액(염화알루미늄)(수출용),No Sweat Sense Solution,신신제약(주),"SINSIN Pharmaceutical Co., Ltd.",2023-03-03,의약품,5029,정상,,염화알루미늄,"시클로메티콘,에탄올(99.5),정제수",,일반의약품,완제의약품,허가,제조,,,,,,,N,"8806438035902,8806438035919",D11AA,,,,Aluminium Chloride
200802778,노스엣액(염화알루미늄),No Sweat Solution,신신제약(주),"SINSIN Pharmaceutical Co., Ltd.",2008-03-13,의약품,163,정상,,염화알루미늄,"에탄올(99.5),알로에베라겔,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806438012309,8806438012316",D11AA,,200802778,,Aluminium Chloride
202300751,노스엣액(염화알루미늄)(수출용),No Sweat Solution,신신제약(주),"SINSIN Pharmaceutical Co., Ltd.",2023-03-03,의약품,5030,정상,,염화알루미늄,"에탄올(99.5),정제수",,일반의약품,완제의약품,허가,제조,,,,,,,N,"8806438036008,8806438036015",D11AA,,,,Aluminium Chloride
201301732,노스카나겔,Noscarna Gel,동아제약(주),"Dong-A Pharmaceutical Co., Ltd.",2013-01-23,의약품,5077,정상,,헤파린나트륨/알란토인/덱스판테놀,"니코틴산아미드,폴리에틸렌글리콜 200,토코페롤아세테이트,글리세린,트롤아민,스위트허브향(HF-92304),프로필파라벤,에탄올(95),카보머호모폴리머,산화아연,디메티콘,락트산,정제수",,일반의약품,완제의약품,허가,제조,,,,,,,N,"8806265003105,8806425066902,8806265003112,8806425066919,8806265003129",D03AX,,201301732,,Heparin Sodium/Allantoin/Dexpanthenol
201801663,노스카나연고(수출용),Noscarna Ointment,동아제약(주),"Dong-A Pharmaceutical Co., Ltd.",2018-04-17,의약품,5123,정상,,헤파린나트륨/알란토인/덱스판테놀,"프로필렌글리콜,니코틴산아미드,라우릴황산나트륨,토코페롤아세테이트,스위트허브향(HF-92304),프로필파라벤,경화낙화생유,산화아연,세테아릴알코올,세토스테아릴황산나트륨,히드로라이즈드콜라겐,정제수",,일반의약품,완제의약품,허가,제조,,,,,,,N,,,,,,Heparin Sodium/Allantoin/Dexpanthenol
200003481,노스카연고,No-Scar Ointment,조아제약(주),"Cho-a pharm.co.,ltd",2000-08-26,의약품,5002,정상,,센텔라정량추출물/네오마이신황산염/히드로코르티손아세테이트,"폴리에틸렌글리콜400,백색바셀린,경질유동파라핀",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806446000909,8806446000916",D07CA01,,200003481,,Centella Titrated Extract/Neomycin Sulfate/Hydrocortisone Acetate
200906281,노스핀캡슐,Nospin Cap.,오스틴제약(주),"Austin pharm.co.,Ltd",2009-08-13,의약품,550,정상,,노스카핀/dl-메틸에페드린염산염/카르비녹사민말레산염/구아야콜설폰산칼륨/덱스트로메토르판브롬화수소산염수화물,"유당수화물,스테아르산마그네슘,카르복시메틸셀룰로오스칼슘,경질무수규산,옥수수전분,캡슐",,일반의약품,완제의약품,신고,제조,,장방형,,,17.45,5.9,N,"8806543043106,8806543043113,8806543043120",R05FA,,200906281,,Noscapine/DL-Methylephedrine Hydrochloride/Carbinoxamine Maleate/Potassium Guaiacolsulfonate/Dextromethorphan Hydrobromide Hydrate
202002642,노시드정,Nocid Tab.,영진약품(주),"YUNGJIN PHARM. CO.,LTD",2020-04-14,의약품,5189,정상,,옥세타자인/탄산마그네슘/건조수산화알루미늄겔,"저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,유당수화물,콜로이드성이산화규소,스테아르산마그네슘,전분글리콜산나트륨",,일반의약품,완제의약품,신고,제조,,원형,,,9.6,9.6,N,"8806424048008,8806424048015,8806424048022",A02AX,,202002642,,Oxethazaine/Magnesium Carbonate/Dried Aluminium Hydroxide Gel
200003117,노원질좌제100밀리그램(노녹시놀9),Nowon Vasignal Suppositories 100mg,한미약품(주),"Hanmi Pharm. Co.,Ltd.",2000-10-28,의약품,347,정상,,노녹시놀9,"폴리에틸렌글리콜4000,폴리소르베이트80,경질지방,락트산",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806435002006,8806435002013,8806435002020,8806435002037",G02BB,,200003117,,Nonoxynol 9
198901120,노이라민캡슐500마이크로그램(메코발라민),Neuramin Capsule,(주)동구바이오제약,"DongKoo Bio&Pharma Co., Ltd.",1989-01-23,의약품,340,정상,,메코발라민,"상하 적색 캡슐,유당수화물,스테아르산마그네슘,콜로이드성이산화규소,옥수수전분,전분글리콜산나트륨,상부 적색, 하부 담홍색 캡슐",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806573001404,8806573001411,8806573001428",B03BA05,,,,Mecobalamin
197200161,노이시린(수출명:마그네슘알루미노실리케이트),,일양약품(주),"IL-YANG PHARM. CO., LTD.",1972-06-26,의약품,266,정상,,,"황산알루미늄(3종),수산화나트륨(50%),수산화알루미늄(결정성),상수,규산나트륨(3종),염화마그네슘용액,탄산나트륨(결정성)",,,원료의약품,신고,제조,,,,,,,N,,,,,,
197700190,노이시린에이(규산알루민산마그네슘)(원료),,일양약품(주),"IL-YANG PHARM. CO., LTD.",1977-11-14,의약품,251,정상,,,"수산화나트륨(50%),수산화알루미늄(결정성),상수,규산나트륨(3종),염화마그네슘용액,탄산나트륨(결정성)",,,원료의약품,신고,제조,,,,,,,N,,,,,,
201701612,노이제로정,Noizero Tab.,태극제약(주),"TAI GUK PHARM. Co., Ltd.",2017-04-03,의약품,5145,정상,,아미노벤조산에틸/카페인수화물/클로르페니라민말레산염/니코틴산아미드/파파베린염산염/리보플라빈/티아민염산염/노회,"저치환도히드록시프로필셀룰로오스,폴리비닐알콜 혼합기제(99B543),미결정셀룰로오스,스테아르산마그네슘,경질무수규산,전분글리콜산나트륨",,일반의약품,완제의약품,신고,제조,,타원형,,,12.5,8.5,N,"8806448059301,8806998016502,8806448059318,8806998016519",S02D,,201701612,,Ethyl Aminobenzoate/Caffeine Hydrate/Chlorpheniramine Maleate/Nicotinamide/Papaverine Hydrochloride/Riboflavin/Thiamine Hydrochloride/Aloe
201801617,노이텍정,Noitect Tablet,아이큐어(주),Icure Pharmaceutical Inc.,2018-04-13,의약품,5127,정상,,아미노벤조산에틸/카페인수화물/클로르페니라민말레산염/니코틴산아미드/파파베린염산염/리보플라빈/티아민염산염/노회,"저치환도히드록시프로필셀룰로오스,폴리비닐알콜 혼합기제(99B543),미결정셀룰로오스,스테아르산마그네슘,경질무수규산,전분글리콜산나트륨",,일반의약품,완제의약품,신고,제조,,타원형,,,12.7,8.7,N,"8806744015100,8806744015117,8806744015124,8806744015131",S02D,,201801617,,Ethyl Aminobenzoate/Caffeine Hydrate/Chlorpheniramine Maleate/Nicotinamide/Papaverine Hydrochloride/Riboflavin/Thiamine Hydrochloride/Aloe
200511325,노자임캡슐(판크레아틴장용성제피정),Norzyme Cap(Pancreatin enteric coated microtablet),(주)한국팜비오,Pharmbio Korea Inc.,2005-08-24,의약품,18,정상,,판크레아틴장용성제피정,"상부 불투명 갈색, 하부 투명한 무색의 경질캡슐",,일반의약품,완제의약품,신고,수입,,장방형,,,25,7,N,"8806599000108,8806599000115,8806599000122,8806599000139",A09AA02,,200511325,독일,Pancreatin Enteric Coated Tablets
200907915,노자임캡슐10000(판크레아틴장용성제피미세정),Norzyme Cap 10000(Pancreatin enteric coated microtablet),(주)한국팜비오,Pharmbio Korea Inc.,2009-11-06,의약품,20,정상,,판크레아틴장용성제피미세정,"상부 불투명 갈색, 하부 투명한 무색의 경질캡슐",,일반의약품,완제의약품,허가,수입,,장방형,,,17,6,N,"8806599003901,8806599003918,8806599003925",A09AA02,,200907915,독일,Pancreatin Enteric Coated Micronized Tablets
201307930,노자임캡슐40000(판크레아틴장용성제피펠렛),Norzyme Cap 40000(Pancreatin enteric coated microtablet),(주)한국팜비오,Pharmbio Korea Inc.,2013-06-28,의약품,5005,정상,,판크레아틴장용성제피펠렛,경질캡슐,,일반의약품,완제의약품,허가,수입,,장방형,,,23.57,7.36,N,"8806599007404,8806599007411",A09AA02,,201307930,독일,Pancreatin Enteric Coated Pellets
201804896,노제스원정(레보노르게스트렐),Norges one Tab.,한화제약(주),"Han Wha Pharma Co., Ltd.",2018-12-04,의약품,509,정상,,레보노르게스트렐,"유당수화물,포비돈,스테아르산마그네슘,전호화전분",,전문의약품,완제의약품,신고,제조,,원형,,,8.6,8.6,N,"8806516023906,8806516023913",G03AD01,201804896,,,Levonorgestrel
202201683,노즈그린연질캡슐,Creen nose Soft capsule,코스맥스파마(주),"COSMAX PHARMA CO., LTD.",2022-04-25,의약품,5222,정상,,클로르페니라민말레산염/페닐레프린염산염/벨라돈나총알칼로이드,"프로필렌글리콜,심황색소,폴리에틸렌글리콜400,부틸히드록시톨루엔,젤라틴,포비돈,소르비톨소르비탄 액,정제수,농글리세린",,일반의약품,완제의약품,신고,제조,,타원형,,,9.5,6.4,N,"8800551027202,8800551027219",R01BA53,,202201683,,Chlorpheniramine Maleate/Phenylephrine Hydrochloride/Belladonna Total Alkaloid
202402515,노즈스위퍼스프레이(염화나트륨),NOSE SWEEPER SPRAY,주식회사삼현제약,Samhyun Pharma,2024-10-23,의약품,8,정상,,염화나트륨,"인산이수소나트륨,벤잘코늄염화물,무수인산수소나트륨,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8800579000409,8800579000416",R01AX10,,,,Sodium Chloride
201310103,노즈스탑정(수출명:Nosetop)(수출용),"Nose Stop Tab. (for export, export name: Nosetop)",주식회사제뉴원사이언스,GENUONE Sciences Inc.,2013-11-13,의약품,5092,정상,,슈도에페드린염산염/트리프롤리딘염산염수화물,"미결정셀룰로오스,유당수화물,포비돈,콜로이드성이산화규소,스테아르산마그네슘,옥수수전분,전분글리콜산나트륨",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806717040702,8806717040719",R01BA52,,,,Pseudoephedrine Hydrochloride/Triprolidine Hydrochloride Hydrate
