품목기준코드,제품명,제품영문명,업체명,업체영문명,허가일,품목구분,허가번호,취소/취하,취소/취하일자,주성분,첨가제,품목분류,전문의약품,완제/원료,허가/신고,제조/수입,마약구분,모양,색상,제형,장축,단축,신약구분,표준코드명,ATC코드,묶음의약품정보,e은약요,수입제조국,주성분영문
201200076,토푸렉실플러스시럽,Toplexil Plus Syrup,알보젠코리아(주),"Alvogen Korea Co., Ltd.",2012-01-03,의약품,3101,정상,,아세트아미노펜/구아이페네신/노스카핀염산염수화물,"시트르산수화물,벤조산나트륨,백당,카라멜색소,카라멜향,시트르산나트륨수화물,농글리세린,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806526030901,8806526030918,8806526030925",R05X,,201200076,,Acetaminophen/Guaifenesin/Noscapine Hydrochloride Hydrate
201405930,토프라맥정25밀리그램(토피라메이트),Topramac Tab. 25mg,(주)에이프로젠바이오로직스,Aprogen Biologics Inc.,2014-12-18,의약품,5080,정상,,토피라메이트,"미결정셀룰로오스,오파드라이노란색(85F42131),유당수화물,포비돈,스테아르산마그네슘,전호화전분,경질무수규산,전분글리콜산나트륨,오파드라이흰색(OY-C-7000A)",,전문의약품,완제의약품,허가,제조,,원형,,,6.06,6.06,N,"8806452085204,8806452085211,8806452085228",N03AX11,,,,Topiramate
199800955,토프라민주,Topramin Inj.,(주)에이프로젠바이오로직스,Aprogen Biologics Inc.,1998-10-02,의약품,172,정상,,L-이소류신/L-류신/L-리신아세테이트/L-메티오닌/L-페닐알라닌/L-트레오닌/L-트리프토판/L-발린/L-아르기닌/L-히스티딘/L-아스파르트산/L-알라닌/글리신/L-프롤린/L-세린/L-티로신,"L-시스테인,아황산수소나트륨,아세트산 무수물,주사용수",,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806452026009,8806452026016",B05BA01,,,,L-Isoleucine/L-Leucine/L-Lysine Acetate/L-Methionine/L-Phenylalanine/L-Threonine/L-Tryptophan/L-Valine/L-Arginine/L-Histidine/L-Aspartic Acid/L-Alanine/Glycine/L-Proline/L-Serine/L-Tyrosine
200401647,토프라신주(토브라마이신)(바이알),UNIONTOPRACIN INJ.,한국유니온제약(주),"Union Korea Pharm Co. LTD.,",2004-08-18,의약품,340,정상,,토브라마이신,"수산화나트륨,아황산수소나트륨,에데트산나트륨수화물,에데트산나트륨,주사용수,페놀,황산",,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806655044503,8806655044602,8806655044619,8806655044626,8806655044633,8806655044640,8806655044701,8806655066413,8806655066420,8806655066406,8806655044527,8806655044510",J01GB01,200401647,,,Tobramycin
200705176,토프라졸정20밀리그램(판토프라졸나트륨세스키히드레이트),Toprazole Tab. 20mg,(주)경보제약,kyongbo pharma,2007-05-04,의약품,216,정상,,판토프라졸나트륨세스키히드레이트,"수산화마그네슘,크로스포비돈,히프로멜로오스,유당수화물,산화티탄,폴리에틸렌글리콜6000,오파글로스2클리어(97W19196),건조탄산나트륨,스테아르산마그네슘,히드록시프로필셀룰로오스,아크릴이즈 93O42115 옐로우",,전문의약품,완제의약품,신고,제조,,타원형,,,9,4.75,N,"8806650012804,8806650012811,8806650012828,8806650012835,8806650012842",A02BC02,,,,Pantoprazole Sodium Sesquihydrate
200704994,토프라졸정40밀리그램(판토프라졸나트륨세스키히드레이트),Toprazole Tab. 40mg,(주)경보제약,kyongbo pharma,2007-04-30,의약품,215,정상,,판토프라졸나트륨세스키히드레이트,"수산화마그네슘,크로스포비돈,히프로멜로오스,유당수화물,산화티탄,폴리에틸렌글리콜6000,오파글로스2클리어(97W19196),건조탄산나트륨,스테아르산마그네슘,히드록시프로필셀룰로오스,아크릴이즈 93O42115 옐로우",,전문의약품,완제의약품,신고,제조,,타원형,,,11.6,5.09,N,"8806650012903,8806650012910,8806650012927,8806650012934,8806650012941,8806650012958",A02BC02,,,,Pantoprazole Sodium Sesquihydrate
200512313,토프람정100mg(토피라메이트)(수출용),Topram Tab. 100mg,(주)동구바이오제약,"DongKoo Bio&Pharma Co., Ltd.",2005-06-29,의약품,381,정상,,토피라메이트,"저치환도히드록시프로필셀룰로오스,오파드라이 80W42096 옐로우,셀락토오스,전분글리콘산나트륨,스테아린산마그네슘,프로솔브",,전문의약품,완제의약품,신고,제조,,원형,,,9.1,9.1,N,"8806573034600,8806573034617",N03AX11,,,,Topiramate
200804811,토프람정50mg(토피라메이트)(수출용),Topram Tab. 50mg,(주)동구바이오제약,"DongKoo Bio&Pharma Co., Ltd.",2008-04-28,의약품,545,정상,,토피라메이트,"저치환도히드록시프로필셀룰로오스,오파드라이 흰색(80W68912),셀락토오스,전분글리콜산나트륨,스테아린산마그네슘,프로솔브",,전문의약품,완제의약품,허가,제조,,,,,,,N,8806573043206,N03AX11,,,,Topiramate
201700499,"토프롤연질캡슐(수출용)(수출명:GINSENG-TAMIN,KINETON,MIOGINSENG)",Top-Roll Coft Capsule,대화제약(주),"Daehwa Pharmaceutical Co., Ltd.",2017-01-26,의약품,5087,정상,,인삼가루/레시틴/레티놀팔미테이트/에르고칼시페롤/티아민염산염/리보플라빈/피리독신염산염/시아노코발라민/아스코르브산/토코페롤아세테이트/니코틴산아미드/판토텐산칼슘/무수인산수소칼슘/산화마그네슘/건조황산제일철/산화아연/황산망간/산화제이구리,"콩기름,분획야자유,에틸바닐린,젤라틴,소르비톨액(비결정성),산화티탄,카르나우바납,적색40호,황색203호,백납,팜유,농글리세린,청색1호",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806456048304,8806456048311,8806456048328",A11JC,,,,Ginseng Powder/Lecithin/Retinol Palmitate/Ergocalciferol/Thiamine Hydrochloride/Riboflavin/Pyridoxine Hydrochloride/Cyanocobalamin/Ascorbic Acid/Tocopherol Acetate/Nicotinamide/Calcium Pantothenate/Anhydrous Dibasic Calcium Phosphate/Magnesium Oxide/Dried Ferrous Sulfate/Zinc Oxide/Manganese Sulfate/Cupric Oxide
200501012,토프리드정(이토프리드염산염),Topride Tab.,안국약품(주),Ahngook Pharm,2005-09-27,의약품,448,정상,,이토프리드염산염,"히프로멜로오스,유당수화물,폴리에틸렌글리콜6000,산화티탄,스테아르산마그네슘,카르나우바납,경질무수규산,전호화전분,카르복시메틸셀룰로오스칼슘",,전문의약품,완제의약품,신고,제조,,원형,,,7.0,7.0,N,"8806502000300,8806502000317,8806502000324,8806502000331,8806502000348,8806502000355",A03FA07,,,,Itopride Hydrochloride
202201982,토플라정5밀리그램(토파시티닙시트르산염),Topla 5mg Tab.,한국유니온제약(주),"Union Korea Pharm Co. LTD.,",2022-05-12,의약품,5222,정상,,토파시티닙시트르산염,"미결정셀룰로오스,유당수화물,크로스카멜로오스나트륨,스테아르산마그네슘,오파드라이QX흰색(321A180025)",,전문의약품,완제의약품,허가,제조,,,,,,,N,"8806655084608,8806655084615",L04AF01,202201982,,,Tofacitinib Citrate
201309052,토피덤로션0.05%(데소니드),Topiderm Lotion 0.05% (Desonide),코오롱제약(주),KOLON PHARMA,2013-08-29,의약품,5049,정상,,데소니드,"프로필렌글리콜,라우릴황산나트륨,수산화나트륨,시트르산수화물,메틸파라벤,에데트산나트륨수화물,프로필파라벤,세탄올,글리세릴스테아레이트SE,경질유동파라핀,스테아릴알코올,소르비탄모노스테아레이트,정제수",,전문의약품,완제의약품,허가,제조,,,,,,,N,"8806703035804,8806703035811,8806703035828,8806703035835",D07AB08,201309052,,,Desonide
200604258,토피라맥스정25mg(토피라메이트),TOPIRAMAX TAB. 25MG(TOPIRAMATE),(주)뉴젠팜,NEWGENPHARM INC.,2006-05-26,의약품,599,정상,,토피라메이트,"미결정셀룰로오스,오파드라이노란색(85F42131),유당수화물,포비돈,스테아르산마그네슘,전호화전분,경질무수규산,전분글리콜산나트륨,오파드라이흰색(OY-C-7000A)",,전문의약품,완제의약품,신고,제조,,원형,,,6.16,6.16,N,"8806462020004,8806462020011,8806462020028",N03AX11,200604258,,,Topiramate
202002917,토피라밀정100밀리그램(토피라메이트),Topiramil Tab. 100mg,영일제약(주),YoungilPharm,2020-04-23,의약품,5099,정상,,토피라메이트,"미결정셀룰로오스,오파드라이노란색(85F42131),유당수화물,포비돈,스테아르산마그네슘,전호화전분,전분글리콜산나트륨,오파드라이흰색(OY-C-7000A)",,전문의약품,완제의약품,허가,제조,,,,,,,N,"8806494053902,8806494053919,8806494053926",N03AX11,202002917,,,Topiramate
202002918,토피라밀정25밀리그램(토피라메이트),Topiramil Tab. 25mg,영일제약(주),YoungilPharm,2020-04-23,의약품,5100,정상,,토피라메이트,"미결정셀룰로오스,오파드라이노란색(85F42131),유당수화물,포비돈,스테아르산마그네슘,전호화전분,경질무수규산,전분글리콜산나트륨,오파드라이흰색(OY-C-7000A)",,전문의약품,완제의약품,허가,제조,,,,,,,N,"8806494054008,8806494054015,8806494054022",N03AX11,202002918,,,Topiramate
202105535,토피라윈정100밀리그램(토피라메이트),Topirawin Tab. 100mg (Topiramate),코스맥스파마(주),"COSMAX PHARMA CO., LTD.",2021-07-23,의약품,5203,정상,,토피라메이트,"미결정셀룰로오스,유당수화물,스테아르산마그네슘,전호화전분,전분글리콜산나트륨,오파드라이85F42131(옐로우)",,전문의약품,완제의약품,허가,제조,,원형,,,9.2,9.2,N,"8800551025901,8800551025918,8800551025925",N03AX11,202105535,,,Topiramate
202105534,토피라윈정25밀리그램(토피라메이트),Topirawin Tab. 25mg(Topiramate),코스맥스파마(주),"COSMAX PHARMA CO., LTD.",2021-07-23,의약품,5202,정상,,토피라메이트,"탭쉴드흰색21W002,미결정셀룰로오스,유당수화물,스테아르산마그네슘,전호화전분,전분글리콜산나트륨",,전문의약품,완제의약품,허가,제조,,원형,,,6.1,6.1,N,"8800551025802,8800551025819,8800551025826",N03AX11,202105534,,,Topiramate
201804314,토피라이정100밀리그램(토피라메이트),Topirai Tab. 100mg,화일약품(주),"hwail pharam.co., ltd.",2018-10-31,의약품,5117,정상,,토피라메이트,"미결정셀룰로오스,오파드라이노란색(85F42131),유당수화물,포비돈,스테아르산마그네슘,전호화전분,전분글리콜산나트륨,오파드라이흰색(OY-C-7000A)",,전문의약품,완제의약품,허가,제조,,원형,,,9.2,9.2,N,"8806845014620,8806845014606,8806845014613",N03AX11,201804314,,,Topiramate
201804315,토피라이정25밀리그램(토피라메이트),Topirai Tab. 25mg,화일약품(주),"hwail pharam.co., ltd.",2018-10-31,의약품,5118,정상,,토피라메이트,"미결정셀룰로오스,오파드라이노란색(85F42131),유당수화물,포비돈,스테아르산마그네슘,전호화전분,경질무수규산,전분글리콜산나트륨,오파드라이흰색(OY-C-7000A)",,전문의약품,완제의약품,허가,제조,,원형,,,6.2,6.2,N,"8806845014521,8806845014514,8806845014507",N03AX11,201804315,,,Topiramate
200502186,토피라정100밀리그램(토피라메이트),Topira Tab. 100mg,한미약품(주),"Hanmi Pharm. Co.,Ltd.",2005-07-05,의약품,5014,정상,,토피라메이트,"미결정셀룰로오스,유당수화물,오파드라이 80W42096 옐로우,콜로이드성이산화규소,스테아르산마그네슘,전호화전분,전분글리콜산나트륨",,전문의약품,완제의약품,신고,제조,,원형,,,9,9,N,"8806435029607,8806435029614,8806435029621,8806435029638,8806435029645",N03AX11,,,,Topiramate
200608166,토피라정25밀리그램(토피라메이트),Topira Tab. 25mg,한미약품(주),"Hanmi Pharm. Co.,Ltd.",2006-06-28,의약품,359,정상,,토피라메이트,"오파드라이 OY-B-28920 화이트,미결정셀룰로오스,유당수화물,콜로이드성이산화규소,스테아르산마그네슘,전호화전분,전분글리콜산나트륨",,전문의약품,완제의약품,신고,제조,,원형,,,6.0,6.0,N,"8806435029706,8806435029713,8806435029720,8806435029737,8806435029744",N03AX11,,,,Topiramate
200501237,토피라트정100밀리그램(토피라메이트),Topirat Tab. 100mg,환인제약(주),"Whan In Pharm Co., Ltd.",2005-03-23,의약품,5016,정상,,토피라메이트,"오파드라이Ⅱ노란색(85F42131),미결정셀룰로오스,유당수화물,콜로이드성이산화규소,스테아르산마그네슘,전호화전분,전분글리콜산나트륨",,전문의약품,완제의약품,신고,제조,,원형,,,9.2,9.2,N,"8806572008008,8806572008015,8806572008022,8806572008039,8806572008046",N03AX11,,,,Topiramate
200605410,토피라트정25밀리그램(토피라메이트),Topirat Tab. 25mg,환인제약(주),"Whan In Pharm Co., Ltd.",2006-06-22,의약품,5015,정상,,토피라메이트,"미결정셀룰로오스,유당수화물,콜로이드성이산화규소,스테아르산마그네슘,전호화전분,오파드라이 II흰색(85F18378),전분글리콜산나트륨",,전문의약품,완제의약품,신고,제조,,원형,,,6.0,6.0,N,"8806572007902,8806572007919,8806572007926,8806572007933,8806572007940",N03AX11,,,,Topiramate
202004078,토피락정100밀리그램(토피라메이트),Topirak Tab. 100mg,주식회사 더유제약,"Theu PHARMACEUTICAL Co., Ltd.",2020-05-29,의약품,131,정상,,토피라메이트,"미결정셀룰로오스,오파드라이노란색(85F42131),유당수화물,포비돈,스테아르산마그네슘,전호화전분,전분글리콜산나트륨,오파드라이흰색(OY-C-7000A)",,전문의약품,완제의약품,허가,제조,,,,,,,N,"8800570012401,8800570012418,8800570012425",N03AX11,202004078,,,Topiramate
202004352,토피락정25밀리그램(토피라메이트),Topirak Tab. 25mg,주식회사 더유제약,"Theu PHARMACEUTICAL Co., Ltd.",2020-06-11,의약품,135,정상,,토피라메이트,"미결정셀룰로오스,오파드라이노란색(85F42131),유당수화물,포비돈,스테아르산마그네슘,전호화전분,경질무수규산,전분글리콜산나트륨,오파드라이흰색(OY-C-7000A)",,전문의약품,완제의약품,허가,제조,,,,,,,N,,,202004352,,,Topiramate
201403151,토피렉스정25밀리그램(토피라메이트),Topirex Tab. 25mg(Topiramate),오스틴제약(주),"Austin pharm.co.,Ltd",2014-07-15,의약품,5064,정상,,토피라메이트,"오파드라이II흰색(85F18422),미결정셀룰로오스,크로스포비돈,콜로이드성이산화규소,스테아르산마그네슘,전분글리콜산나트륨,루디프레스",,전문의약품,완제의약품,허가,제조,,원형,,,6.15,6.15,N,"8806543049405,8806543049412,8806543049429",N03AX11,201403151,,,Topiramate
201603053,토피렌정100밀리그램(토피라메이트),,(주)라이트팜텍,"LitePharmTech Co.,Ltd.",2016-05-30,의약품,3,정상,,토피라메이트,"미결정셀룰로오스,오파드라이노란색(85F42131),유당수화물,포비돈,스테아르산마그네슘,전호화전분,전분글리콜산나트륨,오파드라이 흰색(OY-C-7000A)",,전문의약품,완제의약품,허가,제조,,원형,,,9.2,9.2,N,"8806255004501,8806903001012,8806255004518,8806903001029,8806255004525,8806903001005,8806255004532",N03AX11,201603053,,,Topiramate
201603054,토피렌정25밀리그램(토피라메이트),,(주)라이트팜텍,"LitePharmTech Co.,Ltd.",2016-05-30,의약품,4,정상,,토피라메이트,"미결정셀룰로오스,오파드라이노란색(85F42131),유당수화물,포비돈,스테아르산마그네슘,전호화전분,경질무수규산,전분글리콜산나트륨,오파드라이 흰색(OY-C-7000A)",,전문의약품,완제의약품,허가,제조,,원형,,,6.1,6.1,N,"8806255004402,8806903001111,8806255004419,8806903001128,8806255004426,8806903001104,8806255004433",N03AX11,201603054,,,Topiramate
202005251,토피렌티정100밀리그램(토피라메이트),Topirenti Tab. 100mg(Topiramate),한국신텍스제약(주),KOREA SYNTEX PHARMACEUTICAL,2020-07-22,의약품,907,정상,,토피라메이트,"미결정셀룰로오스,유당수화물,스테아르산마그네슘,전호화전분,전분글리콜산나트륨,오파드라이85F42131(옐로우)",,전문의약품,완제의약품,허가,제조,,원형,,,9.2,9.2,N,"8806230066807,8806230066814,8806230066821",N03AX11,202005251,,,Topiramate
202005395,토피렌티정25밀리그램(토피라메이트),Topirenti Tab. 25mg(Topiramate),한국신텍스제약(주),KOREA SYNTEX PHARMACEUTICAL,2020-07-24,의약품,908,정상,,토피라메이트,"오파드라이II흰색(85F18422),저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,유당수화물,콜로이드성이산화규소,스테아르산마그네슘,전호화전분,전분글리콜산나트륨",,전문의약품,완제의약품,허가,제조,,원형,,,6.1,6.1,N,"8806230066906,8806230066913,8806230066920,8806230066937",N03AX11,202005395,,,Topiramate
200502866,토피론정100밀리그램(토피라메이트),Topiron Tab. 100mg,한림제약(주),"Hanlim Pharm. Co., Ltd",2005-01-31,의약품,373,정상,,토피라메이트,"황색5호,미결정셀룰로오스,히프로멜로오스,유당수화물,폴리에틸렌글리콜6000,산화티탄,전호화분전분,스테아르산마그네슘,탤크,황색203호,전분글리콜산나트륨,청색1호",,전문의약품,완제의약품,신고,제조,,원형,,,9.1,9.1,N,"8806453019000,8806453019017,8806453019024,8806453019031",N03AX11,,,,Topiramate
200502902,토피론정25밀리그램(토피라메이트),Topiron Tab. 25mg,한림제약(주),"Hanlim Pharm. Co., Ltd",2005-12-12,의약품,198,정상,,토피라메이트,"전분 글리콘산나트륨,미결정셀룰로오스,히프로멜로오스2910,유당수화물,폴리에틸렌글리콜6000,산화티탄,전호화분전분,스테아르산마그네슘,탤크",,전문의약품,완제의약품,신고,제조,,원형,,,6.09,6.09,N,"8806453018805,8806453018812,8806453018829,8806453018836,8806453018843",N03AX11,,,,Topiramate
200706103,토피론정50밀리그램(토피라메이트),Topiron Tab. 50mg,한림제약(주),"Hanlim Pharm. Co., Ltd",2007-05-29,의약품,402,정상,,토피라메이트,"전분글리콜산나르륨,황색5호,미결정셀룰로오스,히프로멜로오스2910,유당수화물,폴리에틸렌글리콜6000,산화티탄,전호화분전분,스테아르산마그네슘,탤크,황색203호 알루미늄레이크,청색1호",,전문의약품,완제의약품,신고,제조,,원형,,,7.56,7.56,N,"8806453018904,8806453018911,8806453018928,8806453018935",N03AX11,,,,Topiramate
200608183,토피리드정25밀리그램(토피라메이트),,광동제약(주),"Kwangdong Pharm Co., Ltd.",2006-05-26,의약품,255,정상,,토피라메이트,"미결정셀룰로오스,오파드라이노란색(85F42131),유당수화물,포비돈,스테아르산마그네슘,전호화전분,경질무수규산,전분글리콜산나트륨,오파드라이흰색(OY-C-7000A)",,전문의약품,완제의약품,신고,제조,,원형,,,6.1,6.1,N,"8806418031108,8806418031115,8806418031122,8806418031139",N03AX11,,,,Topiramate
202107457,토피린정25밀리그램(토피라메이트),Topirine Tablet 25mg(Topiramate),한국프라임제약(주),"KOREA PRIME PHARM CO.,LTD",2021-11-11,의약품,1065,정상,,토피라메이트,"미결정셀룰로오스,오파드라이노란색(85F42131),유당수화물,포비돈,스테아르산마그네슘,전호화전분,경질무수규산,전분글리콜산나트륨,오파드라이흰색(OY-C-7000A)",,전문의약품,완제의약품,허가,제조,,원형,,,6.1,6.1,N,"8806636085402,8806636085419,8806636085426",N03AX11,202107457,,,Topiramate
201901689,토피맥스정100mg(토피라메이트),Topimax Tab. 100mg,한국휴텍스제약(주),"HUTECS KOREA PHARMACEUTICAL CO.,LTD.",2019-03-21,의약품,5252,정상,,토피라메이트,"미결정셀룰로오스,유당수화물,스테아르산마그네슘,전호화전분,전분글리콜산나트륨,오파드라이85F42131(옐로우)",,전문의약품,완제의약품,허가,제조,,원형,,,9.2,9.2,N,"8806491043203,8806491043210,8806491043227",N03AX11,,,,Topiramate
201803042,토피맥스정25mg(토피라메이트),Topimax Tab. 25mg,한국휴텍스제약(주),"HUTECS KOREA PHARMACEUTICAL CO.,LTD.",2018-07-23,의약품,5219,정상,,토피라메이트,"크로스카르멜로오스나트륨,미결정셀룰로오스,유당수화물,콜로이드성이산화규소,스테아르산마그네슘,전호화전분,오파드라이II흰색(85G28597)",,전문의약품,완제의약품,허가,제조,,원형,,,5.6,5.6,N,"8806491040127,8806491040110,8806491040103",N03AX11,201803042,,,Topiramate
202402815,토피메드서방정25밀리그램(토피라메이트),Topimed XR Tab. 25mg,(주)인트로바이오파마,INTRO BIO PHARMA,2024-11-27,의약품,216,정상,,토피라메이트,"에틸셀룰로오스,미결정셀룰로오스,히프로멜로오스,스테아르산마그네슘,오파드라이분홍색(QX321A640058),카르복시메틸셀룰로오스칼슘,히드록시프로필셀룰로오스,D-만니톨",,전문의약품,완제의약품,허가,제조,,,,,,,N,"8800524022708,8800524022715",,202402815,,,Topiramate
202402296,토피메드서방정50밀리그램(토피라메이트),Topimed XR Tab. 50mg,(주)인트로바이오파마,INTRO BIO PHARMA,2024-09-23,의약품,215,정상,,토피라메이트,"에틸셀룰로오스,미결정셀룰로오스,히프로멜로오스,스테아르산마그네슘,오파드라이분홍색(QX321A640058),카르복시메틸셀룰로오스칼슘,히드록시프로필셀룰로오스,D-만니톨",,전문의약품,완제의약품,허가,제조,,,,,,,N,"8800524022609,8800524022616,8800524022623",N03AX11,202402296,,,Topiramate
201801087,토피메드정(토피라메이트),Topimed Tab.,(주)인트로바이오파마,INTRO BIO PHARMA,2018-03-08,의약품,66,정상,,토피라메이트,"크로스카르멜로오스나트륨,미결정셀룰로오스,유당수화물,콜로이드성이산화규소,스테아르산마그네슘,전호화전분,오파드라이II흰색(85G28597)",,전문의약품,완제의약품,허가,제조,,원형,,,5.6,5.6,N,"8800524006616,8800524006623,8800524006630,8800524006609",N03AX11,201801087,,,Topiramate
201902238,토피메드정100밀리그램(토피라메이트),Topimed Tab. 100mg,(주)인트로바이오파마,INTRO BIO PHARMA,2019-04-11,의약품,122,정상,,토피라메이트,"저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,유당수화물,콜로이드성이산화규소,스테아르산마그네슘,전호화전분,전분글리콜산나트륨,오파드라이85F42131(옐로우)",,전문의약품,완제의약품,허가,제조,,원형,,,9.1,9.1,N,"8800524013102,8800524013119,8800524013126",N03AX11,201902238,,,Topiramate
202106847,토피메이트정25밀리그램(토피라메이트),TOPIMATE Tab.,(주)테라젠이텍스,"THERAGEN ETEX CO., LTD.",2021-10-12,의약품,5277,정상,,토피라메이트,"오파드라이II흰색(85F18422),저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,유당수화물,콜로이드성이산화규소,스테아르산마그네슘,전호화전분,전분글리콜산나트륨",,전문의약품,완제의약품,허가,제조,,원형,,,6.1,6.1,N,"8806985046215,8806985046222,8806985046208",N03AX11,202106847,,,Topiramate
201704726,토피메인정25밀리그램(토피라메이트),Topimain Tablet 25mg,알리코제약(주),"Korea Arlico Pharm Co.,Ltd.",2017-06-22,의약품,623,정상,,토피라메이트,"미결정셀룰로오스,오파드라이노란색(85F42131),유당수화물,포비돈,스테아르산마그네슘,전호화전분,경질무수규산,전분글리콜산나트륨,오파드라이흰색(OY-C-7000A)",,전문의약품,완제의약품,허가,제조,,원형,,,6.1,6.1,N,"8806560046302,8806560046319,8806560046326",N03AX11,201704726,,,Topiramate
201402937,토피메정100밀리그램(토피라메이트),Topime Tablet 100mg,(주)휴온스메디텍,"Huons Meditech Co., Ltd.",2014-07-02,의약품,39,정상,,토피라메이트,"오파드라이II흰색(85F18422),미결정셀룰로오스,크로스포비돈,콜로이드성이산화규소,스테아르산마그네슘,전분글리콜산나트륨,루디프레스",,전문의약품,완제의약품,허가,제조,,원형,,,11.15,11.15,N,"8806704005806,8806704005820,8806704005813",N03AX11,201402937,,,Topiramate
201402171,토피메정25밀리그램(토피라메이트),Topime Tablet 25mg,(주)휴온스메디텍,"Huons Meditech Co., Ltd.",2014-05-09,의약품,37,정상,,토피라메이트,"오파드라이II흰색(85F18422),미결정셀룰로오스,크로스포비돈,콜로이드성이산화규소,스테아르산마그네슘,전분글리콜산나트륨,루디프레스",,전문의약품,완제의약품,허가,제조,,원형,,,6.5,6.5,N,"8806704005509,8806704005516,8806704005523",N03AX11,201402171,,,Topiramate
202200266,토피메트정(토피라메이트),Topimet Tab.(topiramate),(주)엘앤씨바이오,L&C BIO,2022-01-11,의약품,134,정상,,토피라메이트,"크로스카르멜로오스나트륨,미결정셀룰로오스,유당수화물,콜로이드성이산화규소,스테아르산마그네슘,전호화전분,오파드라이II흰색(85G28597)",,전문의약품,완제의약품,허가,제조,,원형,,,5.6,5.6,N,"8800605008508,8800605008515,8800605008522",N03AX11,,,,Topiramate
201804176,토피버정100밀리그램(토피라메이트),Topiver Tab. 100mg,(주)일화,"IL HWA CO.,LTD.",2018-10-23,의약품,5228,정상,,토피라메이트,"미결정셀룰로오스,오파드라이노란색(85F42131),유당수화물,포비돈,스테아르산마그네슘,전호화전분,전분글리콜산나트륨,오파드라이흰색(OY-C-7000A)",,전문의약품,완제의약품,허가,제조,,원형,,,9.1,9.1,N,"8806409043400,8806786011405,8806409043417,8806786011429,8806409043424,8806786011412",N03AX11,,,,Topiramate
201906616,토피버정25밀리그램(토피라메이트),Topiver Tab. 25mg,(주)일화,"IL HWA CO.,LTD.",2019-09-23,의약품,5227,정상,,토피라메이트,"미결정셀룰로오스,오파드라이노란색(85F42131),유당수화물,포비돈,스테아르산마그네슘,전호화전분,경질무수규산,전분글리콜산나트륨,오파드라이흰색(OY-C-7000A)",,전문의약품,완제의약품,허가,제조,,원형,,,6.1,6.1,N,"8806409043509,8806786015205,8806409043516,8806786015212,8806409043523,8806786015229",N03AX11,,,,Topiramate
200703274,토피솔밀크로션(메틸프레드니솔론아세폰산염),Topisol Milk Lotion (Methylprednisolone Aceponate),코오롱제약(주),KOLON PHARMA,2007-03-20,의약품,560,정상,,메틸프레드니솔론아세폰산염,"벤질알코올,수산화나트륨,에데트산나트륨수화물,올레일마크로골글리세리드,세탄올,쟈스민향 HP-305195,경질유동파라핀,테포오즈63,카보머 940,정제수,디부틸히드록시톨루엔",,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806703017701,8806703017718,8806703017725,8806703017732,8806703017749,8806703017756",D07AC14,200703274,,,Methylprednisolone Aceponate
201801153,토피스정100밀리그램(토피라메이트),Topis Tab 100mg,영풍제약(주),"Young Poong Pharmaceutical Co., Ltd.",2018-03-13,의약품,5112,정상,,토피라메이트,"미결정셀룰로오스,오파드라이노란색(85F42131),유당수화물,포비돈,스테아르산마그네슘,전호화전분,전분글리콜산나트륨,오파드라이흰색(OY-C-7000A)",,전문의약품,완제의약품,허가,제조,,원형,,,9.2,9.2,N,"8806619050311,8806619050328,8806619050304",N03AX11,201801153,,,Topiramate
201801152,토피스정25밀리그램(토피라메이트),Topis Tab 250mg,영풍제약(주),"Young Poong Pharmaceutical Co., Ltd.",2018-03-13,의약품,5111,정상,,토피라메이트,"미결정셀룰로오스,오파드라이노란색(85F42131),유당수화물,포비돈,스테아르산마그네슘,전호화전분,경질무수규산,전분글리콜산나트륨,오파드라이흰색(OY-C-7000A)",,전문의약품,완제의약품,허가,제조,,원형,,,6.1,6.1,N,"8806619050205,8806619050212,8806619050229",N03AX11,201801152,,,Topiramate
201908515,토피스트정100밀리그램(토피라메이트),TOPIST TAB. 100MG,대웅바이오(주),Daewoong Bio Inc.,2019-12-18,의약품,5249,정상,,토피라메이트,"미결정셀룰로오스,오파드라이노란색(85F42131),유당수화물,포비돈,스테아르산마그네슘,전호화전분,전분글리콜산나트륨,오파드라이흰색(OY-C-7000A)",,전문의약품,완제의약품,허가,제조,,원형,,,9.2,9.2,N,"8806940027907,8806940027914,8806940027921",N03AX11,,,,Topiramate
201908514,토피스트정25밀리그램(토피라메이트),TOPIST TAB. 25MG,대웅바이오(주),Daewoong Bio Inc.,2019-12-18,의약품,5248,정상,,토피라메이트,"미결정셀룰로오스,오파드라이노란색(85F42131),유당수화물,포비돈,스테아르산마그네슘,전호화전분,경질무수규산,전분글리콜산나트륨,오파드라이흰색(OY-C-7000A)",,전문의약품,완제의약품,허가,제조,,원형,,,6.1,6.1,N,"8806940027709,8806940027716,8806940027723",N03AX11,,,,Topiramate
