품목기준코드,제품명,제품영문명,업체명,업체영문명,허가일,품목구분,허가번호,취소/취하,취소/취하일자,주성분,첨가제,품목분류,전문의약품,완제/원료,허가/신고,제조/수입,마약구분,모양,색상,제형,장축,단축,신약구분,표준코드명,ATC코드,묶음의약품정보,e은약요,수입제조국,주성분영문
202302012,"1.네오케어엔시아센스티브치약, 2.닥터팔팔공육삼공치약, 3.깔끔개운한에스치약",,(주)네오메디칼제약,.,2023-06-30,의약외품,3,정상,,덴탈타입실리카/플루오르화나트륨/질산칼륨,"벤조산나트륨,라우릴황산나트륨,조합향료(스피아민트향17),감초 엑스,소르비톨 액,스테비올배당체,조합향료(시트러스민트향22),박하유,글리세린,진주 가루,실리카,자일리톨,사카린나트륨,셀룰로오스검,마트리카리아 엑스,아스코르브산,캐모마일 엑스,자몽종자추출물,L-멘톨,수산화인산칼슘,이산화티탄,폴리에틸렌글리콜1500,에리스리톨,감초엑스,l-멘톨,정제수",치약제,,,허가,제조,,,,,,,N,,,,,,Dental Type Silica/Sodium Fluoride/Potassium Nitrate
202300795,"1.네오케어엔시아치약, 2.네오케어엔시아에프치약, 3.네오케어엔시아더블유치약, 4.샤이닝스타치약, 5.닥터팔팔일이삼공치약, 6.스모탑치약, 7.깔끔개운한에이치약, 8.깔끔개운한더블유치약, 9.폴메디슨브레스케어라차치약, 10.폴메디슨브레스케어라차치약(아이스민트향), 11.폴메디슨브레스케어라차치약(아쿠아민트향)",,(주)네오메디칼제약,.,2023-03-08,의약외품,1,정상,,알란토인클로르히드록시알루미늄/침강탄산칼슘/인산수소칼슘수화물/아미노카프로산/알란토인클로로히드록시알루미늄,"벤조산나트륨,라우릴황산나트륨,스테비오사이드,조합향료(허브민트향8),조합향료(스피아민트향17),소르비톨 액,스테비올배당체,박하유,조합향료(아이스민트향52164),조합향료(아쿠아민트향17),글리세린,시트르산나트륨,실리카,키토산,녹색202호,자일리톨,시트르산,셀룰로오스검,산화티탄,녹차엑스,사카린나트륨,탄산수소나트륨,마트리카리아 엑스,아스코르브산,폴리옥시에틸렌경화피마자유,유칼리유,L-멘톨,폴리에틸렌·경화피마자유,자몽종자추출물,적색40호,폴리옥시에틸렌·경화피마자유,수산화인산칼슘,인삼 엑스,이산화티탄,에리스리톨,l-멘톨,폴리에틸렌글리콜1500,정제수,청색1호,에탄올,에리트리톨,조합향료(프로폴리스향6)",치약제,,,신고,제조,,,,,,,N,,,,,,Precipitated Calcium Carbonate/Dibasic Calcium Phosphate Hydrate/Aluminium Chlorohydroxy Allantoinate/Aminocaproic Acid
202400675,"1.네오케어치약, 2.올티스치약",,(주)네오메디칼제약,.,2024-03-27,의약외품,10,정상,,침강탄산칼슘/인산수소칼슘수화물/아미노카프로산/알란토인클로로히드록시알루미늄,"벤조산나트륨,라우릴황산나트륨,조합향료(스피아민트향17),소르비톨 액,스테비올배당체,박하유,글리세린,실리카,진주 가루,키토산,자일리톨,셀룰로오스검,염화나트륨,아스코르브산,폴리에틸렌·경화피마자유,L-멘톨,폴리에틸렌글리콜 1500,수산화인산칼슘,폴리옥시에틸렌·경화피마자유,프로폴리스추출물,폴리에틸렌글리콜1500,청색1호,조합향료(프로폴리스향6),정제수,에탄올",치약제,,,신고,제조,,,,,,,N,,,,,,Precipitated Calcium Carbonate/Dibasic Calcium Phosphate Hydrate/Aminocaproic Acid/Aluminium Chlorohydroxy Allantoinate
202400132,"1.네오케어키즈치약(포도향), 2.네오케어키즈치약(딸기향), 3.네오케어키즈치약(청포도향)",,(주)네오메디칼제약,.,2024-01-18,의약외품,7,정상,,이산화규소/플루오르화나트륨,"조합향료(포도향10202),소르비톨 액,스테비올배당체,목단피 엑스,카렌듀라엑스,글리세린,실리카,칼렌두라 엑스,마트리카리아엑스,자일리톨,셀룰로오스검,토마토추출물,마트리카리아 엑스,딸기 엑스,아스코르브산,토코페롤,조합향료(딸기향91010),자몽종자추출물,폴리에틸렌글리콜 1500,유산균발효액,코코일글루타민산나트륨,오렌지추출물,폴리에틸렌글리콜1500,감초추출물,에리스리톨,정제수,소르비톨액,조합향료(청포도향30)",치약제,,,신고,제조,,,,,,,N,,,,,,Silicone Dioxide/Sodium Fluoride
200908060,"1.네이스처핸드클리너겔(에탄올), 2.르페어리일회용손소독제(그린머스크향)(에탄올)",,윤지양행(주),,2009-11-13,의약외품,2,정상,,에탄올(95),"트리에탄올아민,조합향료(그린머스크향(F4433)),글리세린,알로에엑스(09),조합향료(SKIN CARE NA04148),DL-판테놀,카보머,폴리옥시에틸렌경화피마자유,히드록시에틸셀룰로오스,클로르페네신,정제수",외용소독제,의약외품,,허가,제조,,,,,,,N,,,,,,Ethanol 95%
202000715,1.네이처핸드클리너(에탄올)2.녹차핸드클리너(에탄올)3.닥터119플러스핸즈클린겔70(에탄올)4.그린클린핸즈겔70(에탄올)5.닥터크린핸즈겔블루70(에탄올)6.닥터하이드로셀피톤치드크린겔70(에탄올)7.펠드아포테케핸드세니타이저70(에탄올)8.씨앤씨클린클리너(에탄올)9.씨앤씨클린죤(에탄올)10.파마핸드세니타이저(에탄올)11.네이처핸드클린워터(에탄올)12.녹차핸드클린워터(에탄올)13.닥터119플러스핸즈클린워터70(에탄올)14.그린클린핸즈워터70(에탄올)15.닥터크린핸즈워터블루70(에탄올)16.닥터하이드로셀피톤치드크린워터70(에탄올)17.펠드아포테케핸드세니타이저워터70(에탄올)18.지오솔루션세니타이저겔(에탄올)19.지오솔루션세니타이저리퀴드(에탄올),,(주)그린원일,Green Wonil,2020-02-07,의약외품,5094,정상,,에탄올(95),"트리에탄올아민,녹차추출물,히알루론산나트륨 액,카모마일추출물,라벤더꽃수,쑥추출물,글리세린,아미노메틸프로판올,유칼립투스추출물,히노끼민트향(HF-6832),세이지 추출물,히노키티올,카보머,오렌지향(S-7466),알로에베라 겔,정제수,레몬추출물,로즈마리 엑스,청색1호",외용소독제,,,신고,제조,,,,,,,N,,,,,,Ethanol 95%
202300526,"1.네이처핸드터치세니타이저그린티향(에탄올) , 2.네이처핸드터치세니타이저모링가향(에탄올) , 3.미마손소독제우디향(에탄올), 4.미마손소독제파우더향(에탄올), 5.네이처핸드터치손소독제레몬향(에탄올)",,주식회사대경제약,Dai Kyoung Pharmaceutic Co.Ltd,2023-02-13,의약외품,30,정상,,에탄올(95),"그린티향(PK-9A91089),적색3호,토코페롤아세테이트,히알루론산엑스,글리세린,황색4호,모링가향(PK-9A91091),폴리소르베이트20,조합향료(파우더향 PK-9A91705),레몬향(EM-18B044),히드로라이즈드콜라겐,정제수,청색1호,조합향료(우디향 PK-9A91704)",외용소독제,,,신고,제조,,,,,,,N,,,,,,Ethanol 95%
202001545,1.네이처핸드터치손소독제겔(에탄올),,주식회사대경제약,Dai Kyoung Pharmaceutic Co.Ltd,2020-03-05,의약외품,28,정상,,에탄올(95),"글리세린,폴리소르베이트20,카보머,레몬향(EM-18B044),정제수",외용소독제,,,신고,제조,,,,,,,N,,,,,,Ethanol 95%
201706135,"1.네이쳐스스타내추럴프로폴리스향마우스워시마일드(플루오르화나트륨),  2.네이쳐스스타내추럴프로폴리스향마우스워시스트롱(플루오르화나트륨)",,(주)제이엠월드,,2017-07-21,의약외품,7,정상,,플루오르화나트륨,"프로필렌글리콜,벤조산나트륨,수산화나트륨,사카린나트륨수화물,장미추출물,폴리옥시에칠렌하이드로제네이티드케스터오일,알로에엑스(09),라벤더추출물(1),황색4호,페퍼민트오일,자일리톨,녹차추출물(2),스테비아추출물,유칼립투스 추출물,에탄올(95),L-멘톨,로즈마리엑스,프로폴리스추출물,꿀,청색1호,정제수",구중청량제(내복용제 및 양치제),,,신고,수입,,,,,,,N,,,,,호주,Sodium Fluoride
200902615,"1.네츄럴뉴스치약, 2.네츄럴플러스치약, 3.동의비방치약, 4.동의비방선치약, 5.아이락토유치약, 6.파워블랙치약",,주식회사네오메디칼,"KOREA LIFE SCIENCE CO., LTD",2009-04-10,의약외품,35,정상,,일불소인산나트륨/이산화규소/아미노카프로산/알란토인클로로히드록시알루미늄,"라우릴황산나트륨,벤조산나트륨,세이지엑스,스테비올배당체,박하유,사카린나트륨수화물,살리실산,글리세린,라벤더추출물(1),피톤치드향HF-6947,자일리톨,고삼엑스,녹차엑스,페퍼민트유,산화티탄,구운소금,프로폴리스향 HF-30411,상백피엑스,카라멜색소,라우로일사르코신나트륨,라타니아틴크,L-멘톨,마이카,조합향료 (페파민트 HF-6167),로즈마리엑스,효소처리스테비아,D-소르비톨액,카르복시메틸셀룰로오스나트륨,활성탄,코카미도프로필베타인,유산균발효액,몰약틴크,폴리에틸렌글리콜1500,죽염,정제수,감초엑스,조합향료(쌍화차향 206263)",치약제,,,신고,제조,,,,,,,N,,,,,,Sodium Monofluorophosphate/Silicone Dioxide/Aminocaproic Acid/Aluminium Chlorohydroxy Allantoinate
201908072,1.노브랜드아쿠아밴드2.아쿠아손끝밴드씬3.방수밴드씬,,에버레이드주식회사,,2019-11-25,의약외품,5139,정상,,,"폴리우레탄점착필름TPU,부직포/폴리에틸렌망(백색,갈색),폴리우레탄점착필름TPU(인쇄)",반창고,,,허가,제조,,,,,,,N,,,,,,
202004962,"1.노스트라알파치약, 2.니치후레쉬치약",,(주)케이보은제약,"K.Bouen Pharmaceutical Co.,Ltd.",2020-07-09,의약외품,27,정상,,침강탄산칼슘/인산수소칼슘수화물/아미노카프로산/알란토인클로로히드록시알루미늄,"라우릴황산나트륨,벤조산나트륨,하이드록시아파타이트,약용탄,박하유,D-소르비톨 액,키토산,자일리톨,녹차엑스,D-소비톨액,산화티탄,페퍼민트오일,아스코르브산,효소처리스테비아,L-멘톨,카르복시메틸셀룰로오스나트륨,프로폴리스추출물,폴리에틸렌글리콜1500,농글리세린,로즈마리 엑스,l-멘톨,정제수",치약제,,,신고,제조,,,,,,,N,,,,,,Precipitated Calcium Carbonate/Dibasic Calcium Phosphate Hydrate/Aminocaproic Acid/Aluminium Chlorohydroxy Allantoinate
201502787,"1.노스팅스왑(벤잘코늄염화물)(1형,2형), 2.해피홈노스팅소독스왑(벤잘코늄염화물)",,에이치엘비(주)헬스케어,"HLB CO.,LTD. HEALTHCARE",2015-05-07,의약외품,100,정상,,벤잘코늄염화물,"탈지면,정제수,부직포",외용소독제,,,허가,제조,,,,,,,N,,,,,,Benzalkonium Chloride
201202241,"1.노즈프리액(잔탄검), 2.닥터코잘액(잔탄검), 3.코젠액(잔탄검), 4.코엔젤액(잔탄검), 5.나이트코액(잔탄검), 6.메디비닥터멀티액(잔탄검)",,(주)리베코스,"Liebecos Co.,Ltd",2012-03-29,의약외품,4,정상,,잔탄검,"쑥엑스,소듐히아루로네이트(1%)/정제수,갈조엑스,글루콘산칼슘,목단피엑스,글리세린,메틸파라벤,아르기닌,파라옥시벤조산프로필,D-판테놀,고삼엑스,젖산칼슘,인삼엑스,상백피엑스,프로필파라벤,알로에엑스가루,창포엑스,L-멘톨,폴리에틸렌글리콜경화피마자유,유칼리유,판테놀,파라옥시벤조산메틸,감초엑스,정제수,페퍼민트엑스",코골이 방지(보조)제,의약외품,,신고,제조,,,,,,,N,,,,,,Xanthan Gum
202002579,"1.녹심포르테겔(에탄올), 2.더크린포르테겔(에탄올), 3.셀스킨클린파인겔(에탄올), 4.오메디세니타이저겔(에탄올), 5.유가닉세니타이저겔(에탄올), 6.안티비세니타이저겔(에탄올)",,(주)내츄럴코리아,,2020-04-13,의약외품,122,정상,,에탄올(95),"프로필렌글리콜,트리에탄올아민,녹차 엑스,토코페롤아세테이트,감태추출물,글리세린,자몽 엑스,티트리잎오일,카보머,고삼 엑스,폴리옥시에틸렌경화피마자유,시트로넬라오일,부틸렌글리콜,l-멘톨,정제수",외용소독제,,,신고,제조,,,,,,,N,,,,,,Ethanol 95%
200609727,1.녹주일삼팔공치약2.몽디에스스피아민트치약,,한국콜마(주),"Kolmar Korea Co., Ltd",2006-09-14,의약외품,136,정상,,이산화규소/일불소인산나트륨/토코페롤아세테이트/피리독신염산염,"라우릴황산나트륨,페퍼민트향 HF-6701,소듐메틸코코일타우레이트,스테비올배당체,감태추출물,카렌듀라엑스,매스틱오일,페퍼민트오일(HR-50069),자일리톨,녹차엑스,황색 4호,L-멘톨,스피아민트향HF-63258,D-소르비톨액,함수규산,카르복시메틸셀룰로오스나트륨,엘-멘톨,청색 1호,프로폴리스추출물,카모마일추출물(2),폴리에틸렌글리콜1500,삭카린 나트륨,피톤치드향 HF-6842,정제수,농글리세린",치약제,,,신고,제조,,,,,,,N,,,,,,Silicone Dioxide/Sodium Monofluorophosphate/Tocopherol Acetate/Pyridoxine Hydrochloride
201006097,"1.누가토르시아치약, 2.누가토르시아마일드치약",,(주)동일제약,"DONGIL PHARMACEUTICAL Co., Ltd.",2010-10-11,의약외품,16,정상,,이산화규소/일불소인산나트륨,"라우릴황산나트륨,페퍼민트 오일,매스틱오일,키토산,알로에엑스(09),메틸파라벤,황색4호,자일리톨,D-소비톨액,시트르산,페퍼민트오일,황색 4호,자몽종자추출물,효소처리스테비아,L-멘톨,매스틱,적색40호,마이카,적색 40호,D-소르비톨액,카르복시메틸셀룰로오스나트륨,은박,농글리세린,폴리에틸렌글리콜1500,정제수",치약제,의약외품,,신고,제조,,,,,,,N,,,,,,Silicone Dioxide/Sodium Monofluorophosphate
202008977,1.누리웰손소독제(에탄올) 2.닥터파인손소독제(에탄올),,(주)피러스,,2020-12-17,의약외품,3,정상,,에탄올(95),"글리세린,천연솔향(15126),카보머,정제수",외용소독제,,,신고,제조,,,,,,,N,,,,,,Ethanol 95%
202100985,"1.누리참손소독티슈(벤잘코늄염화물액), 2.누리케어제로손소독티슈(벤잘코늄염화물액)",,(주)누리참,,2021-02-01,의약외품,2,정상,,벤잘코늄염화물액,"글리세린,알로에추출물(2),레이욘스테이플면,에탄올,정제수,부직포",외용소독제,,,허가,제조,,,,,,,N,,,,,,Benzalkonium Chloride Solution
202300392,"1.누이누아마스크(KF94)(흰색)(대형), 2.누이누아마스크(KF94)(흰색)(중형), 3.누이누아마스크(KF94)(검정색)(대형), 4.누이누아마스크(KF94)(검정색)(중형), 5.누이누아마스크(KF94)(진한갈색)(대형), 6.누이누아마스크(KF94)(진한갈색)(중형), 7.누이누아마스크(KF94)(연한회색)(대형), 8.누이누아마스크(KF94)(연한회색)(중형)",,주식회사도원에이치,dowonh,2023-01-31,의약외품,16,정상,,,"마스크용부직포,폴리프로필렌부직포(연한회색),폴리프로필렌부직포(검정색),폴리우레탄나일론끈(진한갈색),폴리프로필렌 필터 부직포,고정용 귀끈,폴리프로필렌부직포(진한갈색),폴리우레탄나일론끈(검정색),폴리우레탄나일론끈(연한회색),플라스틱 코편",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
202008452,"1.뉴굿매너황사마스크(KF80)(대형)(흰색), 2.뉴굿매너황사마스크(KF80)(소형)(흰색), 3.뉴굿매너황사마스크(KF80)(소형)(노란색)",,한다헬스케어(주),"Handa Health Care Co., Ltd.",2020-12-03,의약외품,8,정상,,,"폴리프로필렌부직포(노란색),나일론폴리우레탄끈(노란색),고정용 귀끈,폴리프로필렌 필터 부직포,플라스틱코편,부직포,폴리프로필렌필터부직포,플라스틱 코편",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
202300753,"1.뉴닥터숲마스크(KF94)(흰색)(대형), 2.뉴닥터숲마스크(KF94)(검정색)(대형)",,(주) 에스엠아이 (SMI),,2023-03-03,의약외품,3,정상,,,"마스크용부직포,폴리프로필렌부직포(검정색),고정용 귀끈,폴리우레탄나일론끈(검정색),폴리프로필렌필터부직포,플라스틱 코편",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
201701045,"1.뉴더미덴탈케어플러스치약, 2.이가조타치약, 3.케이와이디더마메디케어치약, 4.초정후바이탈라이징치약",,(주)동일제약,"DONGIL PHARMACEUTICAL Co., Ltd.",2017-02-24,의약외품,5126,정상,,침강탄산칼슘/인산수소칼슘수화물/아미노카프로산/알란토인클로로히드록시알루미늄,"벤조산나트륨,알로에엑스,마트리카리아엑스,석유황,D-소비톨액,이산화규소,자일리톨,페퍼민트오일,녹차엑스,자몽종자추출물,효소처리스테비아,L-멘톨,카르복시메틸셀룰로오스나트륨,프로폴리스추출물,코코일글루타민산나트륨,농글리세린,정제수",치약제,,,신고,제조,,,,,,,N,,,,,,Precipitated Calcium Carbonate/Dibasic Calcium Phosphate Hydrate/Aminocaproic Acid/Aluminium Chlorohydroxy Allantoinate
201405902,"1.뉴미르메스틱치약, 2.골드미르메스틱치약, 3.이엠미르메스틱치약",,뉴나노웰제약(주),,2014-12-16,의약외품,5,정상,,침강탄산칼슘/인산수소칼슘수화물/아미노카프로산/알란토인클로로히드록시알루미늄,"벤조산나트륨,라우릴황산나트륨,녹차추출물,사카린나트륨수화물,박하유,자일리톨,녹차엑스,DL-멘톨,페퍼민트유,몰약,카르복시메틸셀룰로오스나트륨,프로폴리스추출물,D-소르비톨,농글리세린,정제수",치약제,,,신고,제조,,,,,,,N,,,,,,Precipitated Calcium Carbonate/Dibasic Calcium Phosphate Hydrate/Aminocaproic Acid/Aluminium Chlorohydroxy Allantoinate
202402048,"1.뉴블천사오공불소치약, 2.벨레다일사오공치약, 3.무더지치약, 4.검가드엑스퍼트치약",,케이엠제약(주),,2024-08-26,의약외품,151,정상,,플루오르화나트륨/덴탈타입실리카/토코페롤아세테이트/피로인산나트륨,"벤조산나트륨,라우릴황산나트륨,병풀추출물,알긴산나트륨,스피아민트오일,아몬드오일,세신 엑스,치자청색소,조합향료(아쿠아민트향7),카렌듀라엑스,글리세린,세이지 엑스,카모마일추출물(1),복합황금추출물C(BHC-C),제삼인산나트륨,몰약 틴크,위치하젤추출물,자일리톨,페퍼민트오일,펜넬오일,카렌듈라꽃추출물,탄산수소나트륨,레몬민트향(HF-62993),치자황색소,타가토스,후박추출물,소르비톨액(70%, 비결정성),L-멘톨,효소처리스테비아,글리시리진산이칼륨,유칼립투스오일,코코일글루타민산나트륨,카르복시메틸셀룰로오스나트륨,옥수수불검화정량추출물,클로브버드유,정제수,에리스리톨,아세설팜칼륨,녹차추출물(1)",치약제,,,허가,제조,,,,,,,N,,,,,,Sodium Fluoride/Dental Type Silica/Tocopherol Acetate/Sodium Pyrophosphate
201700812,"1.뉴비프로폴리스치약, 2.블렌닥스후레쉬케어치약, 3.산음동의치약, 4.자일덴트상쾌한치약모과민트, 5.자일덴트상쾌한치약그린티민트, 6.켄트로얄빅토리아더블유치약",,(주)그린원일,Green Wonil,2017-02-15,의약외품,5072,정상,,덴탈타입실리카/일불소인산나트륨/토코페롤아세테이트,"라우릴황산나트륨,벤조산나트륨,녹차추출물,그린후레쉬민트향(S-6104),식염,페퍼민트향(S-7424),카렌듀라엑스,페퍼민트향 S-7424,무환자추출물,황색5호,파슬리엑스,글리세린,메틸파라벤,카복시메틸셀룰로스나트륨,황색4호,그린티민트향 HF-61639,오렌지오일(S-8000),사카린나트륨,자일리톨,히노끼민트향(HF-6832),토마토추출물,민트향(S-2888-1),DL-판테놀,탄산수소나트륨,시트르산,상심자,옵타민트향(S-6706),파파인,상추추출물,모과추출물,L-멘톨,아네톨,린덴추출물,당근엑스,자몽종자추출물,D-소르비톨액,프로폴리스추출물,이산화티탄,폴리에틸렌글리콜1500,정제수,에리스리톨,청색1호,모과민트향(HF-6097),소듐하이알루로네이트(2)",치약제,의약외품,,신고,제조,,,,,,,N,,,,,,Dental Type Silica/Sodium Monofluorophosphate/Tocopherol Acetate
202000694,"1.뉴뽀로로가따온바나나향치약, 2.뉴패티가따온딸기향치약, 3.뉴뽀로로펌프치약(파인애플향), 4.뉴패티펌프치약(혼합과일향), 5.페르헤키즈라즈베리향치약, 6.블랑키즐치약(딸기향), 7.두두미엘키즈치약(애플망고향)",,케이엠제약(주),,2020-02-06,의약외품,114,정상,,이산화규소/일불소인산나트륨,"라우릴황산나트륨,소듐메틸코코일타우레이트,딸기엑스,하이드록시아파타이트,병풀추출물,카렌듀라엑스,혼합과일향 71103,스테비올배당체,피리독신염산염,사과추출물,딸기향 91010,파인애플후레바 디 - 930349,알로에엑스(09),카모마일추출물(1),키토산,글리세린,천연딸기향(KBR-87010),인산삼칼슘,라우로일아미도프로필디메틸글리신 용액,세이지 엑스,자일리톨,사카린나트륨,당근 엑스,탄산수소나트륨,소르비톨액(70%, 비결정성),아스코르브산,조합향료(수용성매스틱검),바나나향HF-AF23306,유칼립투스오일,로즈마리엑스,애플망고향 1,함수규산,카르복시메틸셀룰로오스나트륨,유산균발효액,라즈베리향14,오렌지오일 HF-61896,폴리에틸렌글리콜1500,정제수,로즈마리 엑스",치약제,,,신고,제조,,,,,,,N,,,,,,Silicone Dioxide/Sodium Monofluorophosphate
201309966,"1.뉴뽀로로는치카친구안심치약(천연딸기향,천연사과향), 2.동의장보고한방치약, 3.사니타덴티검케어치약, 4.,사니타덴티유아치약(딸기향,포도향), 5.블랑시크릿마더어드벤스드치약, 6.치이플러스치약, 7.사니타덴티스텝투치약(딸기향,포도향), 8.크린치약(체리피치향,블루베리향,레몬향,포도향), 9.동국덴탈프로젝트한방치약, 10.녹십초아마조나뿌리8010치약, 11.치이골드플러스치약, 12.닥터스마일아임맘, 13.사니타덴티유아치약(사과향), 14.사니타덴티스텝투치약(사과향), 15.루바스프리미엄치약, 16.브이티띵크유얼티스마더치약, 17.브이티띵크유얼티스차일드치약(망고향,딸기향,블루베리향,라즈베리향,), 18.올가맘키즈치약(천연딸기향), 19.임플랜75치약, 20.루안매스티프리미엄치약, 21.코엔셀에센셜치약, 22.판다그린허벌치약, 23.판다그린키즈치약(천연딸기향), 24.순한키즈치약(천연딸기향), 25.치이키즈젠피치약(천연바나나향,천연후르츠향), 26.엔비에프어드밴스드오랄앤진지발젤치약, 27.뷰에나베베키즈치약(오렌지향,포도향,딸기향), 28.디리밸런싱치약, 29.유우치약, 30.판다그린블루미아어린이치약(혼합과일향)(수출용), 31.치이골드이십삼치약",,케이엠제약(주),,2013-10-30,의약외품,47,정상,,이산화규소/토코페롤아세테이트,"라우릴황산나트륨,알킬(8-16)글루코사이드,목단피엑스산,생강추출물,딸기엑스,포도향 10202,하이드록시아파타이트,레몬민트향 HF-62993,쑥엑스,치자 엑스,병풀추출물,세이지엑스,조합향료(천연후르츠믹스향 HF-61929),천연사과향(HF-62509),녹차 엑스,매스틱오일,스테비올배당체,알로에엑스,카렌듀라엑스,박하유,사과추출물,쿨민트향 HF-63240,제올라이트,블루미어발사미페라오일 HF-AE32564,혼합과일향 71103,글리세린,카모마일추출물(1),딸기향 91010,포도민트향 HF-62992,키토산,알로에엑스(09),세이지 엑스,스피아민트향 HF-62181,천연후르츠믹스향 HF-61929,포도향 HF-63018,자일리톨,사카린나트륨,자소엽엑스산,토마토추출물,폴록사머188,산화티탄,페퍼민트오일,녹차엑스,상백피 엑스,유카추출물,망고향 11,천연딸기향 KBR-87010,염화나트륨,용뇌,탄산수소나트륨,딸기향 HF-61059,소르비톨액(70%, 비결정성),아스코르브산,작약엑스,메타인산나트륨,블루베리민트향 HF-62991,상백피엑스,카라멜색소,시트러스향 HF-63239,라우로일사르코신나트륨,치자엑스,표고버섯추출물,구연산나트륨,박하유(HR-52068),효소처리스테비아,L-멘톨,홍삼추출물,유비데카레논,자몽종자추출물,비타민A 오일,석류추출물,유칼립투스오일,레몬오일,티트리오일,체리피치민트향 HF-62990,천궁엑스,산초가루,민트향 HF-61522,폴리에틸렌글리콜 1500,라우로일아미도프로필디메틸글리신용액,로즈마리엑스,당근엑스,라즈베리향 HF-62998,천연바나나향(FAC-05345),잔탄검,카르복시메틸셀룰로오스나트륨,코코일글루타민산나트륨,함수규산,은박,옥수수전분,엽산,오렌지추출물,프로폴리스추출물,천궁 엑스,오스만투스향(HF-AE32083),오렌지오일 HF-61896,폴리에틸렌글리콜1500,정제수,조합향료(천연딸기향 KBR-87010),천연사과향HF-62509,에리스리톨,홍삼향 HF-62652,페퍼민트 HF-61716,감초추출물,은행엽엑스,레몬추출물,포도추출물,박하유 HR-52068,조합향료(페퍼민트 HF-6139),치자적색소,l-멘톨,조합향료(페퍼민트향HF-6139),조합향료(후르츠민트향 HF-62558)",치약제,,,신고,제조,,,,,,,N,,,,,,Silicone Dioxide/Tocopherol Acetate
202106766,"1.뉴쉴드케어황사방역마스크(KF94)(대형)(흰색), 2.뉴쉴드케어황사방역마스크(KF94)(대형)(검정색)",,주식회사움라우트,corporation Umlaut,2021-10-06,의약외품,1,정상,,,"폴리프로필렌부직포(검정색),고정용 귀끈,폴리우레탄나일론끈(검정색),부직포,폴리프로필렌필터부직포,플라스틱 코편",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
201200078,"1.뉴아로마틱치약, 2.세니아치약, 3.B&B어린이치약플러스(딸기맛), 4.B&B어린이치약플러스(오렌지맛), 5.NCVI키즈치약(수출용), 6.나노업UGA치약그린티(수출용), 7.나노업UGA치약캐비티케어(수출용), 8.나노업UGA치약비타케어(수출용), 9.나노업UGA치약쿨민트(수출용), 10.태영넷키즈치약딸기맛, 11.닥터이엘베리굿치약, 12.닥터이엘치카타임치약, 13.네트원키즈치약딸기맛",,(주)그린원일,Green Wonil,2012-01-03,의약외품,5029,정상,,덴탈타입실리카/일불소인산나트륨/토코페롤아세테이트,"벤조산나트륨,라우릴황산나트륨,하이드록시아파타이트,녹차추출물,페퍼민트향(S-8505-3),식염,함수이산화규소,이산화티탄 마이카,황색5호,카렌듀라엑스,파슬리엑스,글리세린,카복시메틸셀룰로스나트륨,황색4호,딸기향(HF-63287),사카린나트륨,자일리톨,염화나트륨,토마토추출물,실리카비드,DL-판테놀,금박,라우로일사르코신나트륨,L-멘톨,효소처리스테비아,자몽종자추출물,딸기향(HF-63288),로즈마리엑스,잔탄검,라즈베리추출물,D-소르비톨액,오렌지향(S-7466),폴리에틸렌글리콜1500,허브민트(HF-60312),정제수,글리세로인산칼슘,청색1호,아스코르브산나트륨,에리스리톨,l-멘톨,카라기난",치약제,,,신고,제조,,,,,,,N,,,,,,Dental Type Silica/Sodium Monofluorophosphate/Tocopherol Acetate
201706997,"1.뉴케어덤, 2.퓨어덤",,(주)덤앤덤,,2017-09-07,의약외품,5,정상,,,폴리우레탄/하이드로콜로이드점착테이프,반창고,의약외품,,허가,제조,,,,,,,N,,,,,,
202204011,"1.뉴케어스왑(에탄올), 2.뉴씨엠스왑(에탄올), 3.뉴케어스왑플러스(에탄올)",,(주)케어팜,CAREPHARM,2022-11-04,의약외품,25,정상,,에탄올(95),"탈지면,정제수,부직포",외용소독제,,,허가,제조,,,,,,,N,,,,,,Ethanol 95%
202105082,"1.뉴크린황사방역마스크(KF94)(대형)(흰색), 2.뉴크린황사방역마스크(KF94)(대형)(검정색)",,(유)크린텍,,2021-07-05,의약외품,4,정상,,,"폴리프로필렌부직포(검정색),폴리프로필렌 필터 부직포,고정용 귀끈,플라스틱코편,폴리우레탄·나일론끈(검정색),부직포",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
201105060,1.뉴클린스왑(에탄올) 2.뉴클린스왑에이(에탄올) 3.메디유알콜스왑(에탄올),,(주)메디탑,,2011-08-05,의약외품,72,정상,,에탄올(95),"탈지면,레이욘스테이플면,정제수",외용소독제,의약외품,,허가,제조,,,,,,,N,,,,,,Ethanol 95%
