품목기준코드,제품명,제품영문명,업체명,업체영문명,허가일,품목구분,허가번호,취소/취하,취소/취하일자,주성분,첨가제,품목분류,전문의약품,완제/원료,허가/신고,제조/수입,마약구분,모양,색상,제형,장축,단축,신약구분,표준코드명,ATC코드,묶음의약품정보,e은약요,수입제조국,주성분영문
202105542,아임리얼새부리형두두비말차단마스크(KF-AD)(소형),,주식회사소프런,,2021-07-26,의약외품,7,정상,,,"폴리프로필렌 필터 부직포,고정용 귀끈,플라스틱코편,부직포",비말차단용 마스크,,,허가,제조,,,,,,,N,,,,,,
202103818,"아임리얼새부리형비말차단마스크(KF-AD)(대형)(흰색, 검정색)",,주식회사소프런,,2021-05-12,의약외품,3,정상,,,"폴리프로필렌 필터 부직포,고정용 귀끈,부직포(폴리프로필렌)(검정색),플라스틱코편,폴리우레탄·나일론끈(검정색),부직포",비말차단용 마스크,,,허가,제조,,,,,,,N,,,,,,
202105490,아임리얼새부리형비말차단마스크(KF-AD)(소형),,주식회사소프런,,2021-07-21,의약외품,6,정상,,,"폴리프로필렌 필터 부직포,고정용 귀끈,플라스틱코편,부직포",비말차단용 마스크,,,허가,제조,,,,,,,N,,,,,,
202103120,"아임리얼새부리형비말차단마스크(KF-AD)(중형)(흰색, 검정색)",,주식회사소프런,,2021-04-15,의약외품,2,정상,,,"폴리프로필렌부직포(검정색),폴리프로필렌 필터 부직포,고정용 귀끈,플라스틱코편,폴리우레탄나일론끈(검정색),부직포",비말차단용 마스크,,,허가,제조,,,,,,,N,,,,,,
202300518,"아임리얼엘라보건용마스크(KF94)(소형1,소형2)(연한분홍색,노란색,상아색,연한초록색,흰색)",,주식회사소프런,,2023-02-11,의약외품,10,정상,,,"마스크용부직포,폴리프로필렌부직포(노란색),폴리우레탄나일론끈(연분홍색),폴리프로필렌부직포(상아색),폴리우레탄나일론끈(상아색),폴리프로필렌피복알루미늄,폴리우레탄나일론끈(노란색),폴리우레탄나일론끈(연한초록색),고정용 귀끈,폴리프로필렌부직포(연한분홍색),폴리우레탄나일론끈(연한분홍색),폴리프로필렌부직포(연한초록색),폴리프로필렌필터부직포",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
202102366,"아임리얼클래시보건용마스크(KF94)(중형)(흰색, 검정색, 회색)",,주식회사소프런,,2021-03-16,의약외품,1,정상,,,"폴리프로필렌부직포(검정색),폴리프로필렌부직포(회색),고정용 귀끈,폴리우레탄·나일론끈(검정색),부직포,폴리프로필렌필터부직포,플라스틱 코편",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
202104148,"아임리얼클래시보건용마스크(KF94)(대형)(흰색, 검정색, 회색)",,주식회사소프런,,2021-05-25,의약외품,4,정상,,,"폴리프로필렌부직포(검정색),폴리프로필렌부직포(회색),고정용 귀끈,폴리우레탄·나일론끈(검정색),부직포,폴리프로필렌필터부직포,플라스틱 코편",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
202104680,"아임리얼클래시플러스보건용마스크(KF94)(중형)(흰색, 검정색, 회색, 분홍색, 연한황색, 진한황녹색, 연한회색, 노란색, 연한분홍색)",,주식회사소프런,,2021-06-17,의약외품,5,정상,,,"폴리프로필렌부직포(노란색),폴리프로필렌부직포(연한회색),폴리프로필렌부직포(검정색),폴리프로필렌부직포(회색),고정용 귀끈,폴리프로필렌 필터 부직포,폴리프로필렌부직포(분홍색),폴리프로필렌부직포(진한황녹색),폴리프로필렌부직포(연한분홍색),폴리우레탄나일론끈(연한분홍색),폴리우레탄·나일론끈(검정색),마스크용 부직포,부직포,폴리프로필렌필터부직포,플라스틱 코편,폴리프로필렌부직포(연한황색)",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
202107974,"아임리얼클래시플러스보건용마스크(KF94)(대형)(흰색,검정색,회색,연한황색,진한황녹색,연한회색)",,주식회사소프런,,2021-12-15,의약외품,8,정상,,,"폴리프로필렌부직포(연한회색),폴리프로필렌부직포(회색),고정용 귀끈,부직포(폴리프로필렌)(검정색),폴리프로필렌부직포(진한황녹색),폴리우레탄·나일론끈(검정색),부직포,폴리프로필렌필터부직포,플라스틱 코편,폴리프로필렌부직포(연한황색)",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
201006509,아임오가닉 울트라슬림 날개형 대형,,(주)아이엠오,,2010-10-28,의약외품,3,정상,,,"스틸렌부타디엔블록 공중합체,면상펄프,아쿠아키프,폴리에칠렌필름(투습성방수층),부직포",생리대,의약외품,,신고,수입,,,,,,,N,,,,,중국,
201006508,아임오가닉 울트라슬림 날개형 중형,,(주)아이엠오,,2010-10-28,의약외품,2,정상,,,"스틸렌부타디엔블록 공중합체,면상펄프,아쿠아키프,폴리에칠렌필름(투습성방수층),부직포",생리대,의약외품,,신고,수입,,,,,,,N,,,,,중국,
201006507,아임오가닉 일반 팬티라이너,,(주)아이엠오,,2010-10-28,의약외품,1,정상,,,"스틸렌부타디엔블록 공중합체,면상펄프,폴리에칠렌필름(투습성방수층),부직포",생리대,의약외품,,신고,수입,,,,,,,N,,,,,중국,
202201568,아임오그린대형,,주식회사청아뷰티앤헬스,,2022-04-15,의약외품,88,정상,,,"레이욘스테이플면,흡수지,면상펄프,열용융접착제(CHM-1836AZP),열용융접착제(CHM-1895AZP),부직포,통기성방수용합성수지필름",생리대,,,신고,제조,,,,,,,N,,,,,,
202201643,아임오그린중형,,주식회사청아뷰티앤헬스,,2022-04-21,의약외품,89,정상,,,"레이욘스테이플면,흡수지,면상펄프,열용융접착제(CHM-1836AZP),열용융접착제(CHM-1895AZP),부직포,통기성방수용합성수지필름",생리대,,,신고,제조,,,,,,,N,,,,,,
201904486,아임오뉴롱팬티라이너,,주식회사청아뷰티앤헬스,,2019-07-01,의약외품,4,정상,,,"열용융접착제(DM2879N),흡수지,순면부직포,열용융접착제(DF7063N),통기성방수용합성수지필름",생리대,,,신고,제조,,,,,,,N,,,,,,
202301827,아임오뉴맥시슬림윙대형,,주식회사청아뷰티앤헬스,,2023-06-14,의약외품,118,정상,,,"통기성방수용폴리에틸렌필름,고분자흡수시트,흡수지,열용융접착제(CHM-1836AZP),순면부직포,열용융접착제(CHM-1895AZP),부직포",생리대,,,신고,제조,,,,,,,N,,,,,,
202301825,아임오뉴맥시슬림윙소형,,주식회사청아뷰티앤헬스,,2023-06-14,의약외품,116,정상,,,"통기성방수용폴리에틸렌필름,고분자흡수시트,흡수지,열용융접착제(CHM-1836AZP),순면부직포,열용융접착제(CHM-1895AZP)",생리대,,,신고,제조,,,,,,,N,,,,,,
202301828,아임오뉴맥시슬림윙오버나이트,,주식회사청아뷰티앤헬스,,2023-06-14,의약외품,119,정상,,,"통기성방수용폴리에틸렌필름,고분자흡수시트,흡수지,열용융접착제(CHM-1836AZP),순면부직포,열용융접착제(CHM-1895AZP),부직포",생리대,,,신고,제조,,,,,,,N,,,,,,
202301826,아임오뉴맥시슬림윙중형,,주식회사청아뷰티앤헬스,,2023-06-14,의약외품,117,정상,,,"통기성방수용폴리에틸렌필름,고분자흡수시트,흡수지,열용융접착제(CHM-1836AZP),순면부직포,열용융접착제(CHM-1895AZP),부직포",생리대,,,신고,제조,,,,,,,N,,,,,,
201904488,아임오뉴울트라슬림오버나이트,,주식회사청아뷰티앤헬스,,2019-07-01,의약외품,6,정상,,,"열용융접착제(고정용),고분자흡수시트,흡수지,순면부직포,열용융접착제(구조용),부직포,통기성방수용합성수지필름",생리대,,,신고,제조,,,,,,,N,,,,,,
201903823,아임오뉴울트라슬림윙중형,,주식회사청아뷰티앤헬스,,2019-06-12,의약외품,1,정상,,,"열용융접착제(고정용),고분자흡수시트,흡수지,순면부직포,열용융접착제(구조용),부직포,통기성방수용합성수지필름",생리대,,,신고,제조,,,,,,,N,,,,,,
201904368,아임오뉴울트라슬림윙대형,,주식회사청아뷰티앤헬스,,2019-06-26,의약외품,3,정상,,,"열용융접착제(고정용),고분자흡수시트,흡수지,순면부직포,열용융접착제(구조용),부직포,통기성방수용합성수지필름",생리대,,,신고,제조,,,,,,,N,,,,,,
201904367,아임오뉴울트라슬림윙소형,,주식회사청아뷰티앤헬스,,2019-06-26,의약외품,2,정상,,,"열용융접착제(고정용),고분자흡수시트,흡수지,순면부직포,열용융접착제(구조용),부직포,통기성방수용합성수지필름",생리대,,,신고,제조,,,,,,,N,,,,,,
201904487,아임오뉴팬티라이너,,주식회사청아뷰티앤헬스,,2019-07-01,의약외품,5,정상,,,"열용융접착제(DM2879N),흡수지,순면부직포,열용융접착제(DF7063N),통기성방수용합성수지필름",생리대,,,신고,제조,,,,,,,N,,,,,,
201900895,아임오롱라이너,,㈜세한,,2019-02-12,의약외품,68,정상,,,"접착제(DF7063),폴리에틸렌필름,순면부직포,부직포,접착제(DM2879)",생리대,,,신고,제조,,,,,,,N,,,,,,
201003466,"아임오면생리대(슬림, 레귤러, 라지, 오버나이트, 특오버나이트)",,로한,,2010-05-12,의약외품,15,정상,,,"면편물,폴리우레탄 필름",생리대,의약외품,,허가,제조,,,,,,,N,,,,,,
202000926,"아임오순면황사방역마스크(KF94)(대형,중형,소형)(흰색,검정색)",,(주)크린웰,,2020-02-13,의약외품,35,정상,,,"폴리우레탄/나일론끈(검정색),폴리프로필렌부직포(검정색),순면부직포,폴리우레탄/나일론끈,폴리염화비닐피복철사,부직포,플라스틱(ABS)고리",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
201108813,아임오울트라슬림날개형중형,,(주)웰크론헬스케어,,2011-10-18,의약외품,75,정상,,,"폴리에틸렌필름,핫멜트(TECHNOMELT DF 7063),순면부직포,부직포,고분자흡수지,핫멜트(TECHNOMELT DM COOL 2802)",생리대,의약외품,,신고,제조,,,,,,,N,,,,,,
201108812,아임오울트라슬림날개형소형,,(주)웰크론헬스케어,,2011-10-18,의약외품,74,정상,,,"폴리에틸렌필름,핫멜트(TECHNOMELT DF 7063),순면부직포,부직포,고분자흡수지,핫멜트(TECHNOMELT DM COOL 2802)",생리대,의약외품,,신고,제조,,,,,,,N,,,,,,
201108811,아임오울트라슬림날개형대형,,(주)웰크론헬스케어,,2011-10-18,의약외품,73,정상,,,"폴리에틸렌필름,핫멜트(TECHNOMELT DF 7063),순면부직포,부직포,고분자흡수지,핫멜트(TECHNOMELT DM COOL 2802)",생리대,의약외품,,신고,제조,,,,,,,N,,,,,,
201900894,아임오울트라슬림오버나이트,,㈜세한,,2019-02-12,의약외품,67,정상,,,"접착제(DF7063),폴리에틸렌필름,고분자흡수시트,순면부직포,부직포,접착제(DM2879)",생리대,,,신고,제조,,,,,,,N,,,,,,
201309388,아임오일반팬티라이너,,(주)웰크론헬스케어,,2013-09-23,의약외품,97,정상,,,"폴리에틸렌필름,핫멜트(TECHNOMELT DF 7063),순면부직포,핫멜트(TECHNOMELT DM 2879),부직포",생리대,의약외품,,신고,제조,,,,,,,N,,,,,,
202301882,"아임오입는오버나이트(중형, 대형)",,(주)이앤더블유,"E&W Co., Ltd.",2023-06-20,의약외품,168,정상,,,"열용융형접착제E,폴리우레탄섬유H1,폴리우레탄섬유H2,열용융형접착제C,폴리에틸렌필름,면상펄프,아쿠아키프,순면부직포,부직포",생리대,,,허가,제조,,,,,,,N,,,,,,
202104317,아임오핏롱팬티라이너,,주식회사청아뷰티앤헬스,,2021-06-01,의약외품,59,정상,,,"흡수지,열용융접착제(CHM-1836AZP),순면부직포,열용융접착제(CHM-1895AZP),통기성방수용합성수지필름",생리대,,,신고,제조,,,,,,,N,,,,,,
202104318,아임오핏팬티라이너,,주식회사청아뷰티앤헬스,,2021-06-01,의약외품,60,정상,,,"흡수지,열용융접착제(CHM-1836AZP),순면부직포,열용융접착제(CHM-1895AZP),통기성방수용합성수지필름",생리대,,,신고,제조,,,,,,,N,,,,,,
202302035,아임이입는오버나이트대형,,(주)이앤더블유,"E&W Co., Ltd.",2023-07-03,의약외품,175,정상,,,"열용융형접착제E,폴리우레탄섬유H1,폴리우레탄섬유H2,열용융형접착제C,폴리에틸렌필름,폴리우레탄섬유R,면상펄프,순면부직포,부직포",생리대,,,허가,제조,,,,,,,N,,,,,,
201804659,아임이자연순면생리대중형,,(주)웰크론헬스케어,,2018-11-26,의약외품,213,정상,,,"고분자흡수지(하층),폴리에틸렌필름,고분자흡수지(상층),핫멜트(TECHNOMELT DF 7063),순면부직포,핫멜트(TECHNOMELT DM 2879),부직포",생리대,의약외품,,신고,제조,,,,,,,N,,,,,,
201804660,아임이자연순면팬티라이너롱,,(주)웰크론헬스케어,,2018-11-26,의약외품,214,정상,,,"폴리에틸렌필름,핫멜트(TECHNOMELT DF 7063),순면부직포,핫멜트(TECHNOMELT DM 2879),부직포",생리대,의약외품,,신고,제조,,,,,,,N,,,,,,
201900948,아임이커버밴드,,대일화학공업(주),daeilchemical,2019-02-15,의약외품,5012,정상,,,"아크릴계 점착제(30%),폴리우레탄필름,박리지,카르복시메틸셀룰로오스나트륨",반창고,,,허가,제조,,,,,,,N,,,,,,
201900947,아임이하이드로콜로이드밴드,,대일화학공업(주),daeilchemical,2019-02-15,의약외품,5011,정상,,,"아크릴계 점착제(30%),폴리우레탄필름,박리지,카르복시메틸셀룰로오스나트륨",반창고,,,허가,제조,,,,,,,N,,,,,,
202103917,아임파인보건용마스크(KF94),,주식회사삼삼코퍼레이션,,2021-05-17,의약외품,8,정상,,,"고정용 귀끈,부직포,폴리프로필렌필터부직포,플라스틱 코편",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
200305452,아젤치약,,(주)신화제약,,2003-02-06,의약외품,60,정상,,입시론아미노카프론산/알란토인클로로히드록시알루미늄/침강탄산칼슘/인산일수소칼슘,"폴리에칠렌글리콜1500,산탄검,라우릴황산나트륨,디소르비톨액70%,페파민트유,이산화규소,자일리톨,삭카린나트륨(가용성),탈크,P-옥시안식향산메칠,카르복시메칠셀룰로오스나트륨,디엘멘톨,키토산(폴리글루코사민),농글리세린,정제수",치약제,의약외품,,신고,제조,,,,,,,N,,,,,,Epsilon-Aminocaproic Acid/Aluminium Chlorohydroxy Allantoinate/Precipitated Calcium Carbonate/Dibasic Calcium Phosphate Hydrate
202004911,아쥬반폴리시피치약,,아쥬반코리아(주),,2020-07-07,의약외품,28,정상,,피리독신염산염,"폴리인산나트륨,피이지-150,수산화나트륨,박하유,글리시리진산디칼륨,자일리톨,시트르산,에탄올(95),글리세린지방산에스테르,카르복시메틸셀룰로오스나트륨,l-멘톨,정제수",치약제,,,신고,수입,,,,,,,N,,,,,일본,Pyridoxine Hydrochloride
202008995,아침공기덴탈마스크(대형),,(주)엘리원,,2020-12-18,의약외품,1,정상,,,"고정용 귀끈,부직포,폴리프로필렌필터부직포,플라스틱 코편",수술용 마스크,,,허가,제조,,,,,,,N,,,,,,
202101147,아침공기황사방역마스크(KF94)(중형),,(주)엘리원,,2021-02-05,의약외품,2,정상,,,"고정용 귀끈,부직포,폴리프로필렌필터부직포,플라스틱 코편",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
202202427,아침엔황사방역용마스크(KF94)(흰색),,(주)시스컨파트너스,,2022-06-10,의약외품,3,정상,,,"폴리프로필렌 필터 부직포,고정용 귀끈,마스크용 부직포,플라스틱 코편",보건용 마스크,,,신고,제조,,,,,,,N,,,,,,
202008195,아침향기숨덴탈마스크(대형)(흰색),,주식회사 남원터보원 지점,,2020-11-25,의약외품,1,정상,,,"폴리프로필렌피복철사,나일론폴리우레탄끈,부직포,폴리프로필렌필터부직포",수술용 마스크,,,허가,제조,,,,,,,N,,,,,,
202101742,아침향기숨덴탈마스크(소형)(흰색),,주식회사 남원터보원 지점,,2021-02-22,의약외품,2,정상,,,"고정용 귀끈,플라스틱코편,부직포,폴리프로필렌필터부직포",수술용 마스크,,,허가,제조,,,,,,,N,,,,,,
202102235,아침향기숨보건용마스크(KF-94)(중형)(흰색),,주식회사 남원터보원 지점,,2021-03-11,의약외품,3,정상,,,"고정용 귀끈,부직포,폴리프로필렌필터부직포,플라스틱 코편",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
202103105,아침향기숨보건용마스크(KF-94)(중형)(검정색),,주식회사 남원터보원 지점,,2021-04-14,의약외품,5,정상,,,"폴리프로필렌부직포(검정색),폴리프로필렌 필터 부직포,플라스틱코편,폴리우레탄나일론끈(검정색),부직포",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
202103102,아침향기숨보건용마스크(KF-94)(중형)(회색),,주식회사 남원터보원 지점,,2021-04-14,의약외품,4,정상,,,"폴리프로필렌부직포(회색),폴리프로필렌 필터 부직포,플라스틱코편,부직포,폴리우레탄나일론끈(회색)",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
202104189,아침향기숨황사보건용마스크(KF-94)(대형)(흰색),,주식회사 남원터보원 지점,,2021-05-27,의약외품,6,정상,,,"폴리프로필렌 필터 부직포,고정용 귀끈,플라스틱코편,부직포",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
202300565,아침향기울트라날개대형,,(주)아침시스템,.,2023-02-15,의약외품,2,정상,,,"폴리에틸렌필름,고흡수시트,박리지,핫멜트접착제(테크노멜트DF6602U),부직포",생리대,,,신고,수입,,,,,,,N,,,,,중국,
202300564,아침향기울트라날개오버나이트,,(주)아침시스템,.,2023-02-15,의약외품,1,정상,,,"폴리에틸렌필름,고흡수시트,박리지,핫멜트접착제(테크노멜트DF6602U),부직포",생리대,,,신고,수입,,,,,,,N,,,,,중국,
202300566,아침향기울트라날개중형,,(주)아침시스템,.,2023-02-15,의약외품,3,정상,,,"폴리에틸렌필름,고흡수시트,박리지,핫멜트접착제(테크노멜트DF6602U),부직포",생리대,,,신고,수입,,,,,,,N,,,,,중국,
202300567,아침향기팬티라이너,,(주)아침시스템,.,2023-02-15,의약외품,4,정상,,,"폴리에틸렌필름,박리지,핫멜트접착제(테크노멜트DF6602U),부직포",생리대,,,신고,수입,,,,,,,N,,,,,중국,
201306113,아쿠아드레싱(멸균반창고(1회용)),,에버레이드주식회사,,2013-03-08,의약외품,5024,정상,,,"아크릴산메칠메타아크릴산공중합혼합물,폴리우레탄필름,부직포",반창고,,,신고,제조,,,,,,,N,,,,,,
202106416,아쿠아렉스,,에버레이드주식회사,,2021-09-07,의약외품,5183,정상,,,폴리우레탄점착필름2422,반창고,,,신고,제조,,,,,,,N,,,,,,
200306562,"아쿠아밴드,아쿠아손끝밴드",,에버레이드주식회사,,2003-12-06,의약외품,30,정상,,,"부직포/폴리에틸렌망(백색,갈색),폴리우레탄점착필름3540",반창고,,,신고,제조,,,,,,,N,,,,,,
200903845,아쿠아밴드멸균형,,에버레이드주식회사,,2009-06-01,의약외품,143,정상,,,"폴리우레탄점착필름2643,부직포/폴리에틸렌망(백색,갈색)",반창고,,,허가,제조,,,,,,,N,,,,,,
201908190,아쿠아밴드씬멸균형,,에버레이드주식회사,,2019-12-02,의약외품,5144,정상,,,"폴리우레탄점착필름TPU,부직포/폴리에틸렌망(백색,갈색)",반창고,,,허가,제조,,,,,,,N,,,,,,
201705741,아쿠아쿨울트라에어파스에어로솔,,한국디비케이(주),dbkkorea,2017-07-18,의약외품,5074,정상,,l-멘톨/dl-캄파,"아르니카추출물,유칼립투스오일,조합향료(라임 HP-AF28729),무수에탄올,액화석유가스",스프레이파스,의약외품,,신고,제조,,,,,,,N,,,,,,L-Menthol/DL-Camphor
201702114,아쿠아픽덴탈마스크,,(주)아쿠아픽,,2017-04-26,의약외품,5008,정상,,,"부직포(청색),폴리우레탄끈,폴리염화비닐로피복된철사,부직포",수술용 마스크,의약외품,,허가,수입,,,,,,,N,,,,,중국,
202100059,아쿠아핸드세니타이저겔(에탄올),,(주)에스겔코스메틱,,2021-01-05,의약외품,1,정상,,에탄올(95),"아미노메틸프로판올,다엽 엑스,세이지 엑스,유칼립투스 엑스,카보머,레몬 엑스,부틸렌글리콜,정제수",외용소독제,,,신고,제조,,,,,,,N,,,,,,Ethanol 95%
202103791,아쿠아핸드세니타이저미스트(에탄올),,(주)에스겔코스메틱,,2021-05-12,의약외품,2,정상,,에탄올(95),"세이지엑스,녹차엑스,폴리소르베이트 20,부틸렌글리콜,알로에베라겔,정제수",외용소독제,,,신고,제조,,,,,,,N,,,,,,Ethanol 95%
200901506,아쿠아후레쉬밴드(아크리놀반창고(1회용)),,(주)영케미칼,"YOUNG CHEMICAL CO., LTD.",2009-02-25,의약외품,56,정상,,,"비닐점착테이프(폴리우레탄필름), 패드(부직포/폴리에틸렌망/박하유/유칼리유/아크리놀수화물)",반창고,,,신고,제조,,,,,,,N,,,,,,
202001473,아크로밴드(반창고(1회용)),,(주)누리메딕스,"Nurimedics Co.,Ltd.",2020-03-02,의약외품,5039,정상,,,"폴리에틸렌망으로덮인부직포패드,캐릭터가그려진점착제도포폴리염화비닐필름",반창고,,,신고,제조,,,,,,,N,,,,,,
202009431,아크로엠비밴드(반창고(1회용)),,에스엘메디텍,,2020-12-31,의약외품,3,정상,,,"종이필름,점착제가도포된폴리염화비닐필름,부직포·폴리에틸렌망",반창고,,,신고,제조,,,,,,,N,,,,,,
201001521,아크반투명반창고(1회용),,(주)우창엠피,,2010-02-18,의약외품,17,정상,,,"폴리우레탄 필름,아크릴점착제,아크리놀",반창고,의약외품,,허가,제조,,,,,,,N,,,,,,
202202858,아크픽스멸균방수시트,,(주)코빌드,,2022-07-11,의약외품,24,정상,,,"폴리우레탄필름,폴리에틸렌필름,종이필름,아크릴계점착제",반창고,,,허가,제조,,,,,,,N,,,,,,
202202859,아크픽스방수롤,,(주)코빌드,,2022-07-11,의약외품,25,정상,,,"폴리우레탄필름,폴리에틸렌필름,종이필름,아크릴계점착제",반창고,,,허가,제조,,,,,,,N,,,,,,
202108174,아클린비말차단용평면형마스크(KF-AD)(소형)(흰색),,참마을,,2021-12-29,의약외품,5,정상,,,"폴리프로필렌 필터 부직포,고정용 귀끈,부직포,플라스틱 코편",비말차단용 마스크,,,허가,제조,,,,,,,N,,,,,,
200305493,아테미시아치약,,(주)신화제약,,2003-12-08,의약외품,107,정상,,이산화규소/일불소인산나트륨,"라우릴황산나트륨,산탄검,프로필렌글리콜,쑥추출물,디소르비톨액70%,페파민트유,에탄올(95),삭카린나트륨,디엘멘톨,안식향산나트륨,농글리세린,정제수",치약제,의약외품,,신고,제조,,,,,,,N,,,,,,Silicone Dioxide/Sodium Monofluorophosphate
200407395,아텍스격자테잎,,"(주)아텍스(Atex.co.,Ltd)",.,2004-03-22,의약외품,2,정상,,,"아세테이트평직물,아크릴점착제",반창고,의약외품,,허가,제조,,,,,,,N,,,,,,
201706405,"아텍스드레싱밴드, 아텍스드레싱플러스밴드",,에버레이드주식회사,,2017-08-01,의약외품,5099,정상,,,"폴리에틸렌망,아크릴산메틸메타아크릴산공중합혼합물,부직포(살색),부직포",반창고,의약외품,,신고,제조,,,,,,,N,,,,,,
200104735,아텍스밴드,,서일화학(주),,2001-08-24,의약외품,3,정상,,,"라놀린,산화아연(아연화),천연고무,송지,유동파라핀,아크리놀,디부틸히드록시톨루엔",반창고,의약외품,,신고,제조,,,,,,,N,,,,,,
201706404,아텍스아쿠아밴드(멸균반창고(1회용)),,에버레이드주식회사,,2017-08-01,의약외품,5098,정상,,,"폴리에틸렌망,폴리우레탄필름(무색반투명),아크릴산메틸메타아크릴산공중합혼합물,부직포",반창고,의약외품,,신고,제조,,,,,,,N,,,,,,
201606086,아텍스캐릭터패턴밴드(벤잘코늄염화물반창고(1회용),,(주)누리메딕스,"Nurimedics Co.,Ltd.",2016-10-14,의약외품,5026,정상,,,"폴리에틸렌망으로 덮인 염화벤잘코늄 침적 부직포패드,캐릭터가 그려진 점착제 도포 폴리염화비닐 필름",반창고,의약외품,,신고,제조,,,,,,,N,,,,,,
200305554,아텍스테이핑,,"(주)아텍스(Atex.co.,Ltd)",.,2003-01-03,의약외품,1,정상,,,"면과폴리우레탄혼합물,종이,아크릴점착제",반창고,의약외품,,허가,제조,,,,,,,N,,,,,,
201601548,아텍스프로,,"(주)아텍스(Atex.co.,Ltd)",.,2016-03-17,의약외품,14,정상,,,"레이온과폴리우레탄혼합물,아크릴점착제",반창고,의약외품,,허가,제조,,,,,,,N,,,,,,
201110567,아토렌소독용에탄올(에탄올),,(주)나투젠,,2011-12-02,의약외품,5015,정상,,에탄올(95),정제수,외용소독제,의약외품,,신고,제조,,,,,,,N,,,,,,Ethanol 95%
201708059,아토아토프리미엄베이비치약,,(주)신화제약,,2017-11-24,의약외품,5053,정상,,침강탄산칼슘/아미노카프로산/인산수소칼슘수화물/알란토인클로로히드록시알루미늄,"카렌듀라엑스,글리세린,카모마일추출물(1),자일리톨,소르비톨액(비결정형),아스코르브산,토코페롤,효소처리스테비아,자몽종자추출물,효소분해사과추출물,편백오일,카르복시메틸셀룰로오스나트륨,코카미도프로필베타인,알로에베라겔,프로폴리스추출물,감초추출물,정제수",치약제,의약외품,,신고,제조,,,,,,,N,,,,,,Precipitated Calcium Carbonate/Aminocaproic Acid/Dibasic Calcium Phosphate Hydrate/Aluminium Chlorohydroxy Allantoinate
202200301,"아토잼잼보건용마스크(KF94)(대형)(흰색, 검정색, 분홍색)",,주식회사프로텍트,,2022-01-19,의약외품,2,정상,,,"나일론폴리우레탄끈(검정색),폴리프로필렌부직포(검정색),고정용 귀끈,폴리프로필렌부직포(분홍색),플라스틱코편,부직포,폴리프로필렌필터부직포",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
202101056,아토잼잼비말차단용마스크(KF-AD)(대형)(흰색),,주식회사프로텍트,,2021-02-03,의약외품,1,정상,,,"고정용 귀끈,플라스틱코편,부직포,폴리프로필렌필터부직포",비말차단용 마스크,,,허가,제조,,,,,,,N,,,,,,
202104450,"아토후레쉬보건용마스크(KF94)(대형,중형,소형)(흰색,검정색,진한회색)",,(주)아토컴퍼니,"Ato Company CO.,LTD.",2021-06-08,의약외품,2,정상,,,"나일론폴리우레탄끈(검정색),폴리프로필렌부직포(진한회색),폴리프로필렌부직포(검정색),폴리프로필렌 필터 부직포,고정용 귀끈,플라스틱코편,부직포",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
200407994,"아톰치약(파인애플향, 천연바나나향)",,케이엠제약(주),,2004-06-24,의약외품,6,정상,,이산화규소/일불소인산나트륨,"라우릴황산나트륨,글리세린,자일리톨,황색 4호,소르비톨액(70%, 비결정성),조합향료(파인애플향G-3041-AKFS),조합향료 천연바나나향(FAC-05345),함수규산,카르복시메틸셀룰로오스나트륨,청색 1호,폴리에틸렌글리콜1500,삭카린 나트륨,정제수",치약제,의약외품,,신고,제조,,,,,,,N,,,,,,Silicone Dioxide/Sodium Monofluorophosphate
202204445,"아티예편한방역마스크(KF94)(대형)(흰색,연한회색,진한황색)",,주식회사버드엠,-,2022-12-08,의약외품,21,정상,,,"마스크용부직포,폴리프로필렌부직포(진한황색),폴리프로필렌부직포(연한회색),폴리프로필렌부직포/폴리에틸렌탄성중합체필름,폴리프로필렌필터부직포,플라스틱 코편",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
202106991,"아티예편한방역용마스크(KF94)(대형,중형,소형)(흰색,검정색,회색,분홍색)",,주식회사버드엠,-,2021-10-19,의약외품,10,정상,,,"폴리프로필렌부직포(검정색),폴리프로필렌부직포(회색),고정용 귀끈,폴리프로필렌부직포(분홍색),부직포,폴리프로필렌필터부직포,플라스틱 코편,폴리에스테르/폴리우레탄끈(검정색)",보건용 마스크,,,허가,제조,,,,,,,N,,,,,,
